UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,29.92,*,T190308P00035500,,put,03/08/2019,03/07/2019,35.5,0,5.05,5.7,0,0,0
T,29.92,*,T190308C00036000,,call,03/08/2019,03/07/2019,36,0,0,0.02,0,0,0
T,29.92,*,T190308P00036000,,put,03/08/2019,03/07/2019,36,0,5.65,6.2,0,0,0
T,29.92,*,T190308C00036500,,call,03/08/2019,03/07/2019,36.5,0,0,0.09,0,0,0
T,29.92,*,T190308P00036500,,put,03/08/2019,03/07/2019,36.5,6.7,6.15,6.95,0,0,0
T,29.92,*,T190308C00037000,,call,03/08/2019,03/07/2019,37,0,0,0.02,0,0,0
T,29.92,*,T190308P00037000,,put,03/08/2019,03/07/2019,37,0,6.75,7.2,0,0,0
T,29.92,*,T190308C00037500,,call,03/08/2019,03/07/2019,37.5,0,0,0.09,0,0,0
T,29.92,*,T190308P00037500,,put,03/08/2019,03/07/2019,37.5,7.7,7,8.2,0,0,0
T,29.92,*,T190308C00038000,,call,03/08/2019,03/07/2019,38,0,0,0.02,0,0,0
T,29.92,*,T190308P00038000,,put,03/08/2019,03/07/2019,38,8.2,7.6,8.85,0,0,0
T,29.92,*,T190315C00015000,,call,03/15/2019,03/07/2019,15,14.8,14.8,15.05,0,66,66
T,29.92,*,T190315P00015000,,put,03/15/2019,03/07/2019,15,0,0,0.01,0,0,0
T,29.92,*,T190315C00016000,,call,03/15/2019,03/07/2019,16,14.95,13.8,14,0,46,46
T,29.92,*,T190315P00016000,,put,03/15/2019,03/07/2019,16,0.01,0,0.02,0,2,2
T,29.92,*,T190315C00017000,,call,03/15/2019,03/07/2019,17,14.15,12.8,13,0,2,2
T,29.92,*,T190315P00017000,,put,03/15/2019,03/07/2019,17,0,0,0.02,0,0,0
T,29.92,*,T190315C00018000,,call,03/15/2019,03/07/2019,18,13.2,11.8,12.05,0,4,4
T,29.92,*,T190315P00018000,,put,03/15/2019,03/07/2019,18,0,0,0.02,0,0,0
T,29.92,*,T190315C00019000,,call,03/15/2019,03/07/2019,19,0,10.8,11.05,0,0,0
T,29.92,*,T190315P00019000,,put,03/15/2019,03/07/2019,19,0,0,0.02,0,0,0
T,29.92,*,T190315C00020000,,call,03/15/2019,03/07/2019,20,10.3,9.8,10,0,31,31
T,29.92,*,T190315P00020000,,put,03/15/2019,03/07/2019,20,0.03,0,0.02,0,9,9
T,29.92,*,T190315C00021000,,call,03/15/2019,03/07/2019,21,10,8.8,9,0,30,30
T,29.92,*,T190315P00021000,,put,03/15/2019,03/07/2019,21,0.01,0,0.02,0,80,80
T,29.92,*,T190315C00022000,,call,03/15/2019,03/07/2019,22,7.8,7.8,8.05,0,57,57
T,29.92,*,T190315P00022000,,put,03/15/2019,03/07/2019,22,0.01,0,0.02,0,41,41
T,29.92,*,T190315C00022500,,call,03/15/2019,03/07/2019,22.5,7.55,7.35,7.5,3,29,32
T,29.92,*,T190315P00022500,,put,03/15/2019,03/07/2019,22.5,0,0,0.02,0,0,0
T,29.92,*,T190315C00023000,,call,03/15/2019,03/07/2019,23,6.45,6.85,7,0,1,1
T,29.92,*,T190315P00023000,,put,03/15/2019,03/07/2019,23,0.01,0,0.01,0,227,227
T,29.92,*,T190315C00023500,,call,03/15/2019,03/07/2019,23.5,6.55,6.35,6.55,34,0,34
T,29.92,*,T190315P00023500,,put,03/15/2019,03/07/2019,23.5,0,0,0.02,0,0,0
T,29.92,*,T190315C00024000,,call,03/15/2019,03/07/2019,24,7.2,5.85,6,0,12,12
T,29.92,*,T190315P00024000,,put,03/15/2019,03/07/2019,24,0.01,0,0.02,0,245,245
T,29.92,*,T190315C00024500,,call,03/15/2019,03/07/2019,24.5,6.7,5.35,5.5,0,34,34
T,29.92,*,T190315P00024500,,put,03/15/2019,03/07/2019,24.5,0,0,0.02,0,0,0
T,29.92,*,T190315C00025000,,call,03/15/2019,03/07/2019,25,4.9,4.85,5.05,2,109,109
T,29.92,*,T190315P00025000,,put,03/15/2019,03/07/2019,25,0.01,0,0.01,0,1494,1494
T,29.92,*,T190315C00025500,,call,03/15/2019,03/07/2019,25.5,4.45,4.35,4.55,0,107,107
T,29.92,*,T190315P00025500,,put,03/15/2019,03/07/2019,25.5,0,0,0.02,0,0,0
T,29.92,*,T190315C00026000,,call,03/15/2019,03/07/2019,26,3.8,3.9,4.05,0,120,120
T,29.92,*,T190315P00026000,,put,03/15/2019,03/07/2019,26,0.01,0,0.02,20,1337,1351
T,29.92,*,T190315C00026500,,call,03/15/2019,03/07/2019,26.5,3.55,3.35,3.55,2,13,13
T,29.92,*,T190315P00026500,,put,03/15/2019,03/07/2019,26.5,0,0,0.02,0,0,0
T,29.92,*,T190315C00027000,,call,03/15/2019,03/07/2019,27,2.87,2.92,2.97,39,469,448
T,29.92,*,T190315P00027000,,put,03/15/2019,03/07/2019,27,0.01,0,0.02,0,4919,4919
T,29.92,*,T190315C00027500,,call,03/15/2019,03/07/2019,27.5,2.35,2.35,2.53,17,468,481
T,29.92,*,T190315P00027500,,put,03/15/2019,03/07/2019,27.5,0.02,0,0.03,0,100,100
T,29.92,*,T190315C00028000,,call,03/15/2019,03/07/2019,28,1.9,1.93,1.97,125,6262,6296
T,29.92,*,T190315P00028000,,put,03/15/2019,03/07/2019,28,0.01,0.01,0.02,8,32488,32484
T,29.92,*,T190315C00028500,,call,03/15/2019,03/07/2019,28.5,1.46,1.45,1.48,120,285,346
T,29.92,*,T190315P00028500,,put,03/15/2019,03/07/2019,28.5,0.03,0.02,0.04,26,2674,2696
T,29.92,*,T190315C00029000,,call,03/15/2019,03/07/2019,29,1,0.99,1.01,185,5046,4990
T,29.92,*,T190315P00029000,,put,03/15/2019,03/07/2019,29,0.07,0.06,0.08,802,14400,14617
T,29.92,*,T190315C00029500,,call,03/15/2019,03/07/2019,29.5,0.53,0.58,0.59,882,955,1525
T,29.92,*,T190315P00029500,,put,03/15/2019,03/07/2019,29.5,0.18,0.14,0.16,568,6855,7114
T,29.92,*,T190315C00030000,,call,03/15/2019,03/07/2019,30,0.27,0.27,0.28,2686,27979,28552
T,29.92,*,T190315P00030000,,put,03/15/2019,03/07/2019,30,0.38,0.33,0.35,942,29550,29862
T,29.92,*,T190315C00030500,,call,03/15/2019,03/07/2019,30.5,0.1,0.09,0.1,1696,3430,3669
T,29.92,*,T190315P00030500,,put,03/15/2019,03/07/2019,30.5,0.71,0.65,0.68,582,3733,4289
T,29.92,*,T190315C00031000,,call,03/15/2019,03/07/2019,31,0.03,0.03,0.04,473,30823,30701
T,29.92,*,T190315P00031000,,put,03/15/2019,03/07/2019,31,1.1,1.08,1.12,319,10670,10663
T,29.92,*,T190315C00031500,,call,03/15/2019,03/07/2019,31.5,0.01,0,0.01,217,5304,5310
T,29.92,*,T190315P00031500,,put,03/15/2019,03/07/2019,31.5,1.6,1.57,1.6,383,653,887
T,29.92,*,T190315C00032000,,call,03/15/2019,03/07/2019,32,0.01,0,0.01,268,15457,15305
T,29.92,*,T190315P00032000,,put,03/15/2019,03/07/2019,32,2.12,2,2.16,67,2081,2102
T,29.92,*,T190315C00032500,,call,03/15/2019,03/07/2019,32.5,0.01,0,0.02,0,2174,2174
T,29.92,*,T190315P00032500,,put,03/15/2019,03/07/2019,32.5,2.62,2.55,2.65,35,0,19
T,29.92,*,T190315C00033000,,call,03/15/2019,03/07/2019,33,0.01,0,0.01,3,19772,19770
T,29.92,*,T190315P00033000,,put,03/15/2019,03/07/2019,33,3.02,3,3.15,10,711,711
T,29.92,*,T190315C00033500,,call,03/15/2019,03/07/2019,33.5,0,0,0.02,0,137,137
T,29.92,*,T190315P00033500,,put,03/15/2019,03/07/2019,33.5,2.35,3.5,3.65,0,0,0
T,29.92,*,T190315C00034000,,call,03/15/2019,03/07/2019,34,0,0,0.01,0,7278,7278
T,29.92,*,T190315P00034000,,put,03/15/2019,03/07/2019,34,4,4,4.15,0,22,22
T,29.92,*,T190315C00034500,,call,03/15/2019,03/07/2019,34.5,0,0,0.02,0,0,0
T,29.92,*,T190315P00034500,,put,03/15/2019,03/07/2019,34.5,3.6,4.5,4.65,0,56,56
T,29.92,*,T190315C00035000,,call,03/15/2019,03/07/2019,35,0.01,0,0.01,1,3413,3412
T,29.92,*,T190315P00035000,,put,03/15/2019,03/07/2019,35,5.1,5,5.15,0,65,65
T,29.92,*,T190315C00035500,,call,03/15/2019,03/07/2019,35.5,0,0,0.02,0,0,0
T,29.92,*,T190315P00035500,,put,03/15/2019,03/07/2019,35.5,4.2,5.5,5.65,0,0,0
T,29.92,*,T190315C00036000,,call,03/15/2019,03/07/2019,36,0.03,0,0.02,0,143,143
T,29.92,*,T190315P00036000,,put,03/15/2019,03/07/2019,36,5.7,6,6.15,0,51,51
T,29.92,*,T190315C00036500,,call,03/15/2019,03/07/2019,36.5,0,0,0.02,0,0,0
T,29.92,*,T190315P00036500,,put,03/15/2019,03/07/2019,36.5,5.2,6.5,6.65,0,0,0
T,29.92,*,T190315C00037000,,call,03/15/2019,03/07/2019,37,0,0,0.02,0,0,0
T,29.92,*,T190315P00037000,,put,03/15/2019,03/07/2019,37,0,7,7.15,0,0,0
T,29.92,*,T190315C00037500,,call,03/15/2019,03/07/2019,37.5,0,0,0.02,0,0,0
T,29.92,*,T190315P00037500,,put,03/15/2019,03/07/2019,37.5,0,7.5,7.7,0,0,0
T,29.92,*,T190315C00038000,,call,03/15/2019,03/07/2019,38,0.01,0,0.02,0,3,3
T,29.92,*,T190315P00038000,,put,03/15/2019,03/07/2019,38,6.85,8,8.15,0,51,51
T,29.92,*,T190315C00039000,,call,03/15/2019,03/07/2019,39,0,0,0.01,0,0,0
T,29.92,*,T190315P00039000,,put,03/15/2019,03/07/2019,39,8.1,9,9.2,0,0,0
T,29.92,*,T190322C00022000,,call,03/22/2019,03/07/2019,22,0,7.85,8.05,0,0,0
T,29.92,*,T190322P00022000,,put,03/22/2019,03/07/2019,22,0.02,0,0.02,0,1,1
T,29.92,*,T190322C00022500,,call,03/22/2019,03/07/2019,22.5,0,7.35,7.5,0,0,0
T,29.92,*,T190322P00022500,,put,03/22/2019,03/07/2019,22.5,0,0,0.02,0,0,0
T,29.92,*,T190322C00023000,,call,03/22/2019,03/07/2019,23,0,6.85,7,0,0,0
T,29.92,*,T190322P00023000,,put,03/22/2019,03/07/2019,23,0,0,0.03,0,0,0
T,29.92,*,T190322C00023500,,call,03/22/2019,03/07/2019,23.5,0,6.35,6.55,0,0,0
T,29.92,*,T190322P00023500,,put,03/22/2019,03/07/2019,23.5,0,0,0.03,0,0,0
T,29.92,*,T190322C00024000,,call,03/22/2019,03/07/2019,24,7.05,5.85,6.05,0,20,20
T,29.92,*,T190322P00024000,,put,03/22/2019,03/07/2019,24,0,0,0.03,0,0,0
T,29.92,*,T190322C00024500,,call,03/22/2019,03/07/2019,24.5,5.55,5.35,5.5,24,0,24
T,29.92,*,T190322P00024500,,put,03/22/2019,03/07/2019,24.5,0,0,0.03,0,0,0
T,29.92,*,T190322C00025000,,call,03/22/2019,03/07/2019,25,0,4.9,5,0,0,0
T,29.92,*,T190322P00025000,,put,03/22/2019,03/07/2019,25,0.05,0,0.03,0,10,10
T,29.92,*,T190322C00025500,,call,03/22/2019,03/07/2019,25.5,4.37,4.4,4.5,0,50,50
T,29.92,*,T190322P00025500,,put,03/22/2019,03/07/2019,25.5,0.06,0,0.03,0,1,1
T,29.92,*,T190322C00026000,,call,03/22/2019,03/07/2019,26,3.8,3.85,4,0,107,107
T,29.92,*,T190322P00026000,,put,03/22/2019,03/07/2019,26,0.02,0,0.03,8,15,15
T,29.92,*,T190322C00026500,,call,03/22/2019,03/07/2019,26.5,3.35,3.4,3.5,46,49,95
T,29.92,*,T190322P00026500,,put,03/22/2019,03/07/2019,26.5,0.02,0,0.03,0,27,27
T,29.92,*,T190322C00027000,,call,03/22/2019,03/07/2019,27,4.2,2.88,3.05,0,8,8
T,29.92,*,T190322P00027000,,put,03/22/2019,03/07/2019,27,0.03,0.01,0.03,0,63,63
T,29.92,*,T190322C00027500,,call,03/22/2019,03/07/2019,27.5,2.46,2.46,2.5,4,20,21
T,29.92,*,T190322P00027500,,put,03/22/2019,03/07/2019,27.5,0.03,0.02,0.05,0,61,61
T,29.92,*,T190322C00028000,,call,03/22/2019,03/07/2019,28,2,1.98,2.02,36,21,33
T,29.92,*,T190322P00028000,,put,03/22/2019,03/07/2019,28,0.06,0.04,0.06,8,415,411
T,29.92,*,T190322C00028500,,call,03/22/2019,03/07/2019,28.5,1.47,1.51,1.54,9,35,44
T,29.92,*,T190322P00028500,,put,03/22/2019,03/07/2019,28.5,0.06,0.06,0.1,50,567,544
T,29.92,*,T190322C00029000,,call,03/22/2019,03/07/2019,29,1.05,1.07,1.1,38,175,176
T,29.92,*,T190322P00029000,,put,03/22/2019,03/07/2019,29,0.12,0.13,0.15,26,812,813
T,29.92,*,T190322C00029500,,call,03/22/2019,03/07/2019,29.5,0.68,0.69,0.71,23,311,321
T,29.92,*,T190322P00029500,,put,03/22/2019,03/07/2019,29.5,0.27,0.24,0.26,189,952,786
T,29.92,*,T190322C00030000,,call,03/22/2019,03/07/2019,30,0.37,0.38,0.41,288,1360,1454
T,29.92,*,T190322P00030000,,put,03/22/2019,03/07/2019,30,0.49,0.44,0.46,430,1261,1231
T,29.92,*,T190322C00030500,,call,03/22/2019,03/07/2019,30.5,0.17,0.17,0.2,253,1917,2087
T,29.92,*,T190322P00030500,,put,03/22/2019,03/07/2019,30.5,0.64,0.73,0.75,128,948,898
T,29.92,*,T190322C00031000,,call,03/22/2019,03/07/2019,31,0.07,0.07,0.08,195,2887,2963
T,29.92,*,T190322P00031000,,put,03/22/2019,03/07/2019,31,1.04,1.12,1.15,178,510,474
T,29.92,*,T190322C00031500,,call,03/22/2019,03/07/2019,31.5,0.04,0.02,0.04,550,3155,3146
T,29.92,*,T190322P00031500,,put,03/22/2019,03/07/2019,31.5,1.57,1.57,1.61,0,213,213
T,29.92,*,T190322C00032000,,call,03/22/2019,03/07/2019,32,0.02,0.01,0.03,55,4550,4530
T,29.92,*,T190322P00032000,,put,03/22/2019,03/07/2019,32,2.01,2.02,2.14,0,10,10
T,29.92,*,T190322C00032500,,call,03/22/2019,03/07/2019,32.5,0.02,0,0.03,0,341,341
T,29.92,*,T190322P00032500,,put,03/22/2019,03/07/2019,32.5,2.65,2.51,2.63,0,1,1
T,29.92,*,T190322C00033000,,call,03/22/2019,03/07/2019,33,0.02,0,0.02,0,126,126
T,29.92,*,T190322P00033000,,put,03/22/2019,03/07/2019,33,3.06,3,3.15,0,0,0
T,29.92,*,T190322C00033500,,call,03/22/2019,03/07/2019,33.5,0.01,0,0.01,0,20,20
T,29.92,*,T190322P00033500,,put,03/22/2019,03/07/2019,33.5,0,3.5,3.65,0,0,0
T,29.92,*,T190322C00034000,,call,03/22/2019,03/07/2019,34,0.01,0,0.02,0,120,120
T,29.92,*,T190322P00034000,,put,03/22/2019,03/07/2019,34,0,4.05,4.15,0,0,0
T,29.92,*,T190322C00034500,,call,03/22/2019,03/07/2019,34.5,0.02,0,0.02,0,150,150
T,29.92,*,T190322P00034500,,put,03/22/2019,03/07/2019,34.5,0,4.55,4.65,0,0,0
T,29.92,*,T190322C00035000,,call,03/22/2019,03/07/2019,35,0,0,0.02,0,0,0
T,29.92,*,T190322P00035000,,put,03/22/2019,03/07/2019,35,0,5.05,5.15,0,0,0
T,29.92,*,T190322C00035500,,call,03/22/2019,03/07/2019,35.5,0,0,0.02,0,0,0
T,29.92,*,T190322P00035500,,put,03/22/2019,03/07/2019,35.5,0,5.55,5.65,0,0,0
T,29.92,*,T190322C00036000,,call,03/22/2019,03/07/2019,36,0.01,0,0.02,0,10,10
T,29.92,*,T190322P00036000,,put,03/22/2019,03/07/2019,36,0,6.05,6.15,0,0,0
T,29.92,*,T190322C00037000,,call,03/22/2019,03/07/2019,37,0,0,0.02,0,0,0
T,29.92,*,T190322P00037000,,put,03/22/2019,03/07/2019,37,7.1,7.05,7.15,3,0,3
T,29.92,*,T190322C00037500,,call,03/22/2019,03/07/2019,37.5,0,0,0.02,0,0,0
T,29.92,*,T190322P00037500,,put,03/22/2019,03/07/2019,37.5,0,7.5,7.7,0,0,0
T,29.92,*,T190322C00038000,,call,03/22/2019,03/07/2019,38,0,0,0.02,0,0,0
T,29.92,*,T190322P00038000,,put,03/22/2019,03/07/2019,38,7,8,8.2,0,0,0
T,29.92,*,T190329C00021000,,call,03/29/2019,03/07/2019,21,0,8.85,9.05,0,0,0
T,29.92,*,T190329P00021000,,put,03/29/2019,03/07/2019,21,0,0,0.02,0,0,0
T,29.92,*,T190329C00022000,,call,03/29/2019,03/07/2019,22,0,7.85,8.05,0,0,0
T,29.92,*,T190329P00022000,,put,03/29/2019,03/07/2019,22,0,0,0.02,0,0,0
T,29.92,*,T190329C00022500,,call,03/29/2019,03/07/2019,22.5,0,7.35,7.55,0,0,0
T,29.92,*,T190329P00022500,,put,03/29/2019,03/07/2019,22.5,0.03,0,0.02,0,2,2
T,29.92,*,T190329C00023000,,call,03/29/2019,03/07/2019,23,0,6.85,7.05,0,0,0
T,29.92,*,T190329P00023000,,put,03/29/2019,03/07/2019,23,0,0,0.03,0,0,0
T,29.92,*,T190329C00023500,,call,03/29/2019,03/07/2019,23.5,6.85,6.35,6.55,0,1,1
T,29.92,*,T190329P00023500,,put,03/29/2019,03/07/2019,23.5,0.01,0,0.03,0,20,20
T,29.92,*,T190329C00024000,,call,03/29/2019,03/07/2019,24,0,5.85,6.05,0,0,0
T,29.92,*,T190329P00024000,,put,03/29/2019,03/07/2019,24,0.05,0,0.03,0,5,5
T,29.92,*,T190329C00024500,,call,03/29/2019,03/07/2019,24.5,0,5.35,5.55,0,0,0
T,29.92,*,T190329P00024500,,put,03/29/2019,03/07/2019,24.5,0,0,0.03,0,0,0
T,29.92,*,T190329C00025000,,call,03/29/2019,03/07/2019,25,0,4.85,5.05,0,0,0
T,29.92,*,T190329P00025000,,put,03/29/2019,03/07/2019,25,0.04,0,0.03,0,7,7
T,29.92,*,T190329C00025500,,call,03/29/2019,03/07/2019,25.5,0,4.35,4.55,0,0,0
T,29.92,*,T190329P00025500,,put,03/29/2019,03/07/2019,25.5,0.02,0,0.04,0,7,7
T,29.92,*,T190329C00026000,,call,03/29/2019,03/07/2019,26,5.01,3.9,4.05,0,4,4
T,29.92,*,T190329P00026000,,put,03/29/2019,03/07/2019,26,0.01,0.01,0.04,0,39,39
T,29.92,*,T190329C00026500,,call,03/29/2019,03/07/2019,26.5,3.45,3.45,3.55,1,1,2
T,29.92,*,T190329P00026500,,put,03/29/2019,03/07/2019,26.5,0.03,0,0.05,0,568,568
T,29.92,*,T190329C00027000,,call,03/29/2019,03/07/2019,27,2.55,2.9,3.05,0,10,10
T,29.92,*,T190329P00027000,,put,03/29/2019,03/07/2019,27,0.05,0.03,0.06,0,171,171
T,29.92,*,T190329C00027500,,call,03/29/2019,03/07/2019,27.5,3.06,2.42,2.6,0,1,1
T,29.92,*,T190329P00027500,,put,03/29/2019,03/07/2019,27.5,0.06,0.05,0.08,0,55,55
T,29.92,*,T190329C00028000,,call,03/29/2019,03/07/2019,28,1.96,2.02,2.07,0,39,39
T,29.92,*,T190329P00028000,,put,03/29/2019,03/07/2019,28,0.09,0.07,0.11,0,228,228
T,29.92,*,T190329C00028500,,call,03/29/2019,03/07/2019,28.5,1.47,1.58,1.61,0,45,45
T,29.92,*,T190329P00028500,,put,03/29/2019,03/07/2019,28.5,0.14,0.12,0.15,0,386,386
T,29.92,*,T190329C00029000,,call,03/29/2019,03/07/2019,29,1.12,1.15,1.19,59,104,122
T,29.92,*,T190329P00029000,,put,03/29/2019,03/07/2019,29,0.23,0.2,0.22,76,1026,1038
T,29.92,*,T190329C00029500,,call,03/29/2019,03/07/2019,29.5,0.79,0.79,0.81,14,202,206
T,29.92,*,T190329P00029500,,put,03/29/2019,03/07/2019,29.5,0.35,0.32,0.34,6,1031,1031
T,29.92,*,T190329C00030000,,call,03/29/2019,03/07/2019,30,0.47,0.48,0.5,281,1480,1419
T,29.92,*,T190329P00030000,,put,03/29/2019,03/07/2019,30,0.52,0.51,0.54,139,1945,1936
T,29.92,*,T190329C00030500,,call,03/29/2019,03/07/2019,30.5,0.26,0.26,0.28,53,802,811
T,29.92,*,T190329P00030500,,put,03/29/2019,03/07/2019,30.5,0.85,0.79,0.82,17,698,700
T,29.92,*,T190329C00031000,,call,03/29/2019,03/07/2019,31,0.13,0.12,0.14,97,2592,2648
T,29.92,*,T190329P00031000,,put,03/29/2019,03/07/2019,31,1.19,1.15,1.19,8,501,502
T,29.92,*,T190329C00031500,,call,03/29/2019,03/07/2019,31.5,0.05,0.05,0.06,125,5655,5734
T,29.92,*,T190329P00031500,,put,03/29/2019,03/07/2019,31.5,1.6,1.56,1.7,0,79,79
T,29.92,*,T190329C00032000,,call,03/29/2019,03/07/2019,32,0.02,0.02,0.03,67,7073,7019
T,29.92,*,T190329P00032000,,put,03/29/2019,03/07/2019,32,2.06,2.03,2.17,0,145,145
T,29.92,*,T190329C00032500,,call,03/29/2019,03/07/2019,32.5,0.02,0,0.03,0,1791,1791
T,29.92,*,T190329P00032500,,put,03/29/2019,03/07/2019,32.5,1.62,2.53,2.67,0,4,4
T,29.92,*,T190329C00033000,,call,03/29/2019,03/07/2019,33,0.01,0,0.03,0,338,338
T,29.92,*,T190329P00033000,,put,03/29/2019,03/07/2019,33,2.73,3,3.15,0,0,0
T,29.92,*,T190329C00033500,,call,03/29/2019,03/07/2019,33.5,0.01,0,0.03,0,304,304
T,29.92,*,T190329P00033500,,put,03/29/2019,03/07/2019,33.5,0,3.5,3.65,0,0,0
T,29.92,*,T190329C00034000,,call,03/29/2019,03/07/2019,34,0.02,0,0.03,0,66,66
T,29.92,*,T190329P00034000,,put,03/29/2019,03/07/2019,34,4.95,4,4.15,0,0,0
