UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,31.01,*,T190405P00025000,,put,04/05/2019,03/28/2019,25,0.01,0,0.02,0,10,10
T,31.01,*,T190405C00025500,,call,04/05/2019,03/28/2019,25.5,0,5.4,5.7,0,0,0
T,31.01,*,T190405P00025500,,put,04/05/2019,03/28/2019,25.5,0,0,0.02,0,0,0
T,31.01,*,T190405C00026000,,call,04/05/2019,03/28/2019,26,5.25,4.95,5.3,0,10,10
T,31.01,*,T190405P00026000,,put,04/05/2019,03/28/2019,26,0,0,0.02,0,0,0
T,31.01,*,T190405C00026500,,call,04/05/2019,03/28/2019,26.5,0,4.5,4.7,0,0,0
T,31.01,*,T190405P00026500,,put,04/05/2019,03/28/2019,26.5,0,0,0.02,0,489,489
T,31.01,*,T190405C00027000,,call,04/05/2019,03/28/2019,27,4.35,3.8,4.15,0,4,4
T,31.01,*,T190405P00027000,,put,04/05/2019,03/28/2019,27,0.01,0,0.02,0,98,98
T,31.01,*,T190405C00027500,,call,04/05/2019,03/28/2019,27.5,3.05,3.5,3.65,0,54,54
T,31.01,*,T190405P00027500,,put,04/05/2019,03/28/2019,27.5,0.01,0,0.01,0,74,74
T,31.01,*,T190405C00028000,,call,04/05/2019,03/28/2019,28,2.89,2.96,3.1,0,200,200
T,31.01,*,T190405P00028000,,put,04/05/2019,03/28/2019,28,0.01,0,0.03,0,1821,1821
T,31.01,*,T190405C00028500,,call,04/05/2019,03/28/2019,28.5,2.22,2.51,2.62,0,10,10
T,31.01,*,T190405P00028500,,put,04/05/2019,03/28/2019,28.5,0.01,0,0.03,0,218,218
T,31.01,*,T190405C00029000,,call,04/05/2019,03/28/2019,29,2.26,1.99,2.12,0,387,387
T,31.01,*,T190405P00029000,,put,04/05/2019,03/28/2019,29,0.02,0.01,0.03,112,618,706
T,31.01,*,T190405C00029500,,call,04/05/2019,03/28/2019,29.5,1.57,1.54,1.58,1104,1760,2101
T,31.01,*,T190405P00029500,,put,04/05/2019,03/28/2019,29.5,0.03,0.02,0.04,182,1832,1890
T,31.01,*,T190405C00030000,,call,04/05/2019,03/28/2019,30,1.16,1.07,1.12,1107,991,1432
T,31.01,*,T190405P00030000,,put,04/05/2019,03/28/2019,30,0.06,0.05,0.07,241,2540,2564
T,31.01,*,T190405C00030500,,call,04/05/2019,03/28/2019,30.5,0.69,0.65,0.67,337,2412,2442
T,31.01,*,T190405P00030500,,put,04/05/2019,03/28/2019,30.5,0.12,0.12,0.13,575,2883,2729
T,31.01,*,T190405C00031000,,call,04/05/2019,03/28/2019,31,0.32,0.31,0.33,1327,4064,4420
T,31.01,*,T190405P00031000,,put,04/05/2019,03/28/2019,31,0.26,0.28,0.3,907,3303,3559
T,31.01,*,T190405C00031500,,call,04/05/2019,03/28/2019,31.5,0.12,0.11,0.13,1355,5069,5615
T,31.01,*,T190405P00031500,,put,04/05/2019,03/28/2019,31.5,0.54,0.58,0.59,396,969,1090
T,31.01,*,T190405C00032000,,call,04/05/2019,03/28/2019,32,0.04,0.03,0.04,1240,2249,2721
T,31.01,*,T190405P00032000,,put,04/05/2019,03/28/2019,32,1.12,0.99,1.01,47,301,314
T,31.01,*,T190405C00032500,,call,04/05/2019,03/28/2019,32.5,0.01,0,0.02,14,970,972
T,31.01,*,T190405P00032500,,put,04/05/2019,03/28/2019,32.5,1.6,1.46,1.49,262,165,323
T,31.01,*,T190405C00033000,,call,04/05/2019,03/28/2019,33,0.02,0,0.03,3,241,244
T,31.01,*,T190405P00033000,,put,04/05/2019,03/28/2019,33,1.92,1.86,2.05,1,28,28
T,31.01,*,T190405C00033500,,call,04/05/2019,03/28/2019,33.5,0.02,0,0.02,182,36,210
T,31.01,*,T190405P00033500,,put,04/05/2019,03/28/2019,33.5,2.53,2.35,2.52,14,0,4
T,31.01,*,T190405C00034000,,call,04/05/2019,03/28/2019,34,0.03,0,0.02,0,20,20
T,31.01,*,T190405P00034000,,put,04/05/2019,03/28/2019,34,3.24,2.88,3.05,0,20,20
T,31.01,*,T190405C00034500,,call,04/05/2019,03/28/2019,34.5,0.02,0,0.02,0,5,5
T,31.01,*,T190405P00034500,,put,04/05/2019,03/28/2019,34.5,0,3.35,3.55,0,0,0
T,31.01,*,T190405C00035000,,call,04/05/2019,03/28/2019,35,0,0,0.01,0,0,0
T,31.01,*,T190405P00035000,,put,04/05/2019,03/28/2019,35,0,3.8,4.1,0,0,0
T,31.01,*,T190405C00035500,,call,04/05/2019,03/28/2019,35.5,0,0,0.02,0,0,0
T,31.01,*,T190405P00035500,,put,04/05/2019,03/28/2019,35.5,4.8,4.3,4.55,0,10,10
T,31.01,*,T190405C00036000,,call,04/05/2019,03/28/2019,36,0,0,0.02,0,0,0
T,31.01,*,T190405P00036000,,put,04/05/2019,03/28/2019,36,4.81,4.8,5.05,0,1,1
T,31.01,*,T190405C00036500,,call,04/05/2019,03/28/2019,36.5,0,0,0.02,0,0,0
T,31.01,*,T190405P00036500,,put,04/05/2019,03/28/2019,36.5,0,5.3,5.6,0,0,0
T,31.01,*,T190405C00037000,,call,04/05/2019,03/28/2019,37,0,0,0.02,0,0,0
T,31.01,*,T190405P00037000,,put,04/05/2019,03/28/2019,37,0,5.8,6.1,0,0,0
T,31.01,*,T190405C00037500,,call,04/05/2019,03/28/2019,37.5,0,0,0.02,0,0,0
T,31.01,*,T190405P00037500,,put,04/05/2019,03/28/2019,37.5,0,6.3,6.6,0,0,0
T,31.01,*,T190405C00038000,,call,04/05/2019,03/28/2019,38,0,0,0.02,0,0,0
T,31.01,*,T190405P00038000,,put,04/05/2019,03/28/2019,38,0,6.85,7.1,0,0,0
T,31.01,*,T190412C00023000,,call,04/12/2019,03/28/2019,23,8.15,7.95,8.1,0,10,10
T,31.01,*,T190412P00023000,,put,04/12/2019,03/28/2019,23,0.01,0,0.02,0,30,30
T,31.01,*,T190412C00024000,,call,04/12/2019,03/28/2019,24,0,6.9,7.1,0,0,0
T,31.01,*,T190412P00024000,,put,04/12/2019,03/28/2019,24,0.04,0,0.02,0,1,1
T,31.01,*,T190412C00024500,,call,04/12/2019,03/28/2019,24.5,0,6.4,6.6,0,0,0
T,31.01,*,T190412P00024500,,put,04/12/2019,03/28/2019,24.5,0.02,0,0.02,0,2,2
T,31.01,*,T190412C00025000,,call,04/12/2019,03/28/2019,25,0,5.95,6.1,0,0,0
T,31.01,*,T190412P00025000,,put,04/12/2019,03/28/2019,25,0.03,0,0.02,0,11,11
T,31.01,*,T190412C00025500,,call,04/12/2019,03/28/2019,25.5,0,5.45,5.65,0,0,0
T,31.01,*,T190412P00025500,,put,04/12/2019,03/28/2019,25.5,0,0,0.03,0,0,0
T,31.01,*,T190412C00026000,,call,04/12/2019,03/28/2019,26,5.28,4.9,5.15,0,5,5
T,31.01,*,T190412P00026000,,put,04/12/2019,03/28/2019,26,0.04,0,0.03,0,1,1
T,31.01,*,T190412C00026500,,call,04/12/2019,03/28/2019,26.5,0,4.4,4.65,0,0,0
T,31.01,*,T190412P00026500,,put,04/12/2019,03/28/2019,26.5,0.02,0,0.03,0,460,460
T,31.01,*,T190412C00027000,,call,04/12/2019,03/28/2019,27,4.3,3.9,4.15,0,6,6
T,31.01,*,T190412P00027000,,put,04/12/2019,03/28/2019,27,0.02,0,0.02,0,69,69
T,31.01,*,T190412C00027500,,call,04/12/2019,03/28/2019,27.5,3.55,3.5,3.65,0,24,24
T,31.01,*,T190412P00027500,,put,04/12/2019,03/28/2019,27.5,0.03,0,0.04,0,75,75
T,31.01,*,T190412C00028000,,call,04/12/2019,03/28/2019,28,2.88,3,3.15,0,74,74
T,31.01,*,T190412P00028000,,put,04/12/2019,03/28/2019,28,0.03,0.02,0.04,0,65,65
T,31.01,*,T190412C00028500,,call,04/12/2019,03/28/2019,28.5,2.67,2.49,2.62,0,163,163
T,31.01,*,T190412P00028500,,put,04/12/2019,03/28/2019,28.5,0.04,0.03,0.05,0,691,691
T,31.01,*,T190412C00029000,,call,04/12/2019,03/28/2019,29,1.53,2,2.13,0,230,230
T,31.01,*,T190412P00029000,,put,04/12/2019,03/28/2019,29,0.08,0.04,0.08,92,635,695
T,31.01,*,T190412C00029500,,call,04/12/2019,03/28/2019,29.5,1.81,1.54,1.59,4,2021,2021
T,31.01,*,T190412P00029500,,put,04/12/2019,03/28/2019,29.5,0.12,0.09,0.13,68,817,883
T,31.01,*,T190412C00030000,,call,04/12/2019,03/28/2019,30,1.1,1.07,1.12,60,2260,2316
T,31.01,*,T190412P00030000,,put,04/12/2019,03/28/2019,30,0.21,0.21,0.23,407,1850,1750
T,31.01,*,T190412C00030500,,call,04/12/2019,03/28/2019,30.5,0.7,0.67,0.69,112,1306,1408
T,31.01,*,T190412P00030500,,put,04/12/2019,03/28/2019,30.5,0.39,0.38,0.4,187,465,645
T,31.01,*,T190412C00031000,,call,04/12/2019,03/28/2019,31,0.38,0.34,0.36,1190,3293,3718
T,31.01,*,T190412P00031000,,put,04/12/2019,03/28/2019,31,0.63,0.65,0.68,111,296,393
T,31.01,*,T190412C00031500,,call,04/12/2019,03/28/2019,31.5,0.16,0.14,0.16,505,6239,6271
T,31.01,*,T190412P00031500,,put,04/12/2019,03/28/2019,31.5,1.11,1.03,1.05,81,116,119
T,31.01,*,T190412C00032000,,call,04/12/2019,03/28/2019,32,0.06,0.05,0.07,73,828,831
T,31.01,*,T190412P00032000,,put,04/12/2019,03/28/2019,32,1.51,1.46,1.51,14,25,25
T,31.01,*,T190412C00032500,,call,04/12/2019,03/28/2019,32.5,0.03,0.02,0.03,63,161,224
T,31.01,*,T190412P00032500,,put,04/12/2019,03/28/2019,32.5,0,1.91,2.04,0,0,0
T,31.01,*,T190412C00033000,,call,04/12/2019,03/28/2019,33,0.02,0,0.03,1,5,6
T,31.01,*,T190412P00033000,,put,04/12/2019,03/28/2019,33,2.2,2.4,2.54,0,12,12
T,31.01,*,T190412C00033500,,call,04/12/2019,03/28/2019,33.5,0,0,0.03,0,0,0
T,31.01,*,T190412P00033500,,put,04/12/2019,03/28/2019,33.5,3.1,2.9,3,24,0,24
T,31.01,*,T190412C00034000,,call,04/12/2019,03/28/2019,34,0.01,0,0.02,0,4,4
T,31.01,*,T190412P00034000,,put,04/12/2019,03/28/2019,34,0,3.4,3.5,0,0,0
T,31.01,*,T190412C00034500,,call,04/12/2019,03/28/2019,34.5,0,0,0.02,0,0,0
T,31.01,*,T190412P00034500,,put,04/12/2019,03/28/2019,34.5,0,3.9,4.05,0,0,0
T,31.01,*,T190412C00035000,,call,04/12/2019,03/28/2019,35,0,0,0.02,0,0,0
T,31.01,*,T190412P00035000,,put,04/12/2019,03/28/2019,35,0,4.4,4.5,0,0,0
T,31.01,*,T190412C00035500,,call,04/12/2019,03/28/2019,35.5,0,0,0.02,0,0,0
T,31.01,*,T190412P00035500,,put,04/12/2019,03/28/2019,35.5,4.7,4.9,5,0,2,2
T,31.01,*,T190412C00036000,,call,04/12/2019,03/28/2019,36,0,0,0.02,0,0,0
T,31.01,*,T190412P00036000,,put,04/12/2019,03/28/2019,36,5.45,5.4,5.5,40,0,40
T,31.01,*,T190412C00036500,,call,04/12/2019,03/28/2019,36.5,0,0,0.02,0,0,0
T,31.01,*,T190412P00036500,,put,04/12/2019,03/28/2019,36.5,5.9,5.9,6.05,20,0,20
T,31.01,*,T190412C00037000,,call,04/12/2019,03/28/2019,37,0,0,0.02,0,0,0
T,31.01,*,T190412P00037000,,put,04/12/2019,03/28/2019,37,6.5,6.4,6.55,40,0,40
T,31.01,*,T190412C00037500,,call,04/12/2019,03/28/2019,37.5,0,0,0.02,0,0,0
T,31.01,*,T190412P00037500,,put,04/12/2019,03/28/2019,37.5,6.75,6.85,7.05,40,0,40
T,31.01,*,T190412C00038000,,call,04/12/2019,03/28/2019,38,0,0,0.02,0,0,0
T,31.01,*,T190412P00038000,,put,04/12/2019,03/28/2019,38,0,7.35,7.55,0,0,0
T,31.01,*,T190418C00015000,,call,04/18/2019,03/28/2019,15,14.5,15.9,16.1,0,32,32
T,31.01,*,T190418P00015000,,put,04/18/2019,03/28/2019,15,0,0,0.01,0,50,50
T,31.01,*,T190418C00016000,,call,04/18/2019,03/28/2019,16,0,14.95,15.1,0,0,0
T,31.01,*,T190418P00016000,,put,04/18/2019,03/28/2019,16,0.04,0,0.01,0,2,2
T,31.01,*,T190418C00017000,,call,04/18/2019,03/28/2019,17,13.85,13.9,14.1,0,149,149
T,31.01,*,T190418P00017000,,put,04/18/2019,03/28/2019,17,0,0,0.01,0,0,0
T,31.01,*,T190418C00018000,,call,04/18/2019,03/28/2019,18,13.2,12.9,13.1,0,97,97
T,31.01,*,T190418P00018000,,put,04/18/2019,03/28/2019,18,0.05,0,0.01,0,40,40
T,31.01,*,T190418C00019000,,call,04/18/2019,03/28/2019,19,12.2,11.9,12.1,0,70,70
T,31.01,*,T190418P00019000,,put,04/18/2019,03/28/2019,19,0.03,0,0.01,0,10,10
T,31.01,*,T190418C00020000,,call,04/18/2019,03/28/2019,20,10.4,10.95,11.1,0,117,117
T,31.01,*,T190418P00020000,,put,04/18/2019,03/28/2019,20,0.02,0,0.01,0,536,536
T,31.01,*,T190418C00021000,,call,04/18/2019,03/28/2019,21,9.8,9.95,10.1,0,1,1
T,31.01,*,T190418P00021000,,put,04/18/2019,03/28/2019,21,0.02,0,0.01,0,190,190
T,31.01,*,T190418C00022000,,call,04/18/2019,03/28/2019,22,8.56,8.95,9.1,0,3,3
T,31.01,*,T190418P00022000,,put,04/18/2019,03/28/2019,22,0.01,0,0.01,0,1310,1310
T,31.01,*,T190418C00023000,,call,04/18/2019,03/28/2019,23,7.05,7.95,8.15,0,127,127
T,31.01,*,T190418P00023000,,put,04/18/2019,03/28/2019,23,0.01,0,0.01,0,283,283
T,31.01,*,T190418C00023500,,call,04/18/2019,03/28/2019,23.5,0,7.45,7.6,0,0,0
T,31.01,*,T190418P00023500,,put,04/18/2019,03/28/2019,23.5,0,0,0.02,0,0,0
T,31.01,*,T190418C00024000,,call,04/18/2019,03/28/2019,24,6.45,6.9,7.1,0,50,50
T,31.01,*,T190418P00024000,,put,04/18/2019,03/28/2019,24,0.01,0,0.02,0,1817,1817
T,31.01,*,T190418C00024500,,call,04/18/2019,03/28/2019,24.5,0,6.4,6.6,0,0,0
T,31.01,*,T190418P00024500,,put,04/18/2019,03/28/2019,24.5,0,0,0.02,0,0,0
T,31.01,*,T190418C00025000,,call,04/18/2019,03/28/2019,25,6.56,5.95,6.15,0,125,125
T,31.01,*,T190418P00025000,,put,04/18/2019,03/28/2019,25,0.01,0,0.02,20,1649,1629
T,31.01,*,T190418C00025500,,call,04/18/2019,03/28/2019,25.5,0,5.45,5.65,0,0,0
T,31.01,*,T190418P00025500,,put,04/18/2019,03/28/2019,25.5,0,0,0.03,0,0,0
T,31.01,*,T190418C00026000,,call,04/18/2019,03/28/2019,26,4.92,4.95,5.15,1,305,305
T,31.01,*,T190418P00026000,,put,04/18/2019,03/28/2019,26,0.03,0,0.02,1,5447,5446
T,31.01,*,T190418C00026500,,call,04/18/2019,03/28/2019,26.5,4.25,4.45,4.65,0,8,8
T,31.01,*,T190418P00026500,,put,04/18/2019,03/28/2019,26.5,0.03,0.01,0.03,0,36,36
T,31.01,*,T190418C00027000,,call,04/18/2019,03/28/2019,27,3.85,4,4.15,0,674,674
T,31.01,*,T190418P00027000,,put,04/18/2019,03/28/2019,27,0.02,0.02,0.03,106,6102,6092
T,31.01,*,T190418C00027500,,call,04/18/2019,03/28/2019,27.5,3.9,3.5,3.6,0,2,2
T,31.01,*,T190418P00027500,,put,04/18/2019,03/28/2019,27.5,0.03,0.02,0.04,100,16,115
T,31.01,*,T190418C00028000,,call,04/18/2019,03/28/2019,28,3.1,3,3.1,2,3644,3644
T,31.01,*,T190418P00028000,,put,04/18/2019,03/28/2019,28,0.06,0.04,0.05,727,21012,21042
T,31.01,*,T190418C00028500,,call,04/18/2019,03/28/2019,28.5,3.11,2.48,2.62,0,239,239
T,31.01,*,T190418P00028500,,put,04/18/2019,03/28/2019,28.5,0.05,0.06,0.08,3,586,586
T,31.01,*,T190418C00029000,,call,04/18/2019,03/28/2019,29,2.02,2.03,2.09,2,8487,8485
T,31.01,*,T190418P00029000,,put,04/18/2019,03/28/2019,29,0.1,0.09,0.11,1236,17557,18485
T,31.01,*,T190418C00029500,,call,04/18/2019,03/28/2019,29.5,1.52,1.55,1.58,105,87,191
T,31.01,*,T190418P00029500,,put,04/18/2019,03/28/2019,29.5,0.18,0.15,0.18,10204,8151,18206
T,31.01,*,T190418C00030000,,call,04/18/2019,03/28/2019,30,1.14,1.08,1.12,1550,18023,18732
T,31.01,*,T190418P00030000,,put,04/18/2019,03/28/2019,30,0.26,0.27,0.3,2637,28648,28566
T,31.01,*,T190418C00030500,,call,04/18/2019,03/28/2019,30.5,0.74,0.69,0.72,193,2262,2341
T,31.01,*,T190418P00030500,,put,04/18/2019,03/28/2019,30.5,0.46,0.46,0.48,103,3373,3378
T,31.01,*,T190418C00031000,,call,04/18/2019,03/28/2019,31,0.39,0.37,0.39,1234,31258,31348
T,31.01,*,T190418P00031000,,put,04/18/2019,03/28/2019,31,0.72,0.72,0.74,2346,9212,10606
T,31.01,*,T190418C00031500,,call,04/18/2019,03/28/2019,31.5,0.19,0.16,0.19,1272,4211,4882
T,31.01,*,T190418P00031500,,put,04/18/2019,03/28/2019,31.5,1.05,1.07,1.1,61,983,1038
T,31.01,*,T190418C00032000,,call,04/18/2019,03/28/2019,32,0.08,0.07,0.08,2430,27418,28772
T,31.01,*,T190418P00032000,,put,04/18/2019,03/28/2019,32,1.47,1.49,1.53,84,5975,5957
T,31.01,*,T190418C00032500,,call,04/18/2019,03/28/2019,32.5,0.02,0.02,0.04,385,2208,2049
T,31.01,*,T190418P00032500,,put,04/18/2019,03/28/2019,32.5,2.25,1.91,2.05,0,152,152
T,31.01,*,T190418C00033000,,call,04/18/2019,03/28/2019,33,0.02,0.02,0.03,122,15933,16043
T,31.01,*,T190418P00033000,,put,04/18/2019,03/28/2019,33,2.46,2.44,2.48,2,4288,4287
T,31.01,*,T190418C00033500,,call,04/18/2019,03/28/2019,33.5,0,0,0.03,0,0,0
T,31.01,*,T190418P00033500,,put,04/18/2019,03/28/2019,33.5,2.78,2.91,3,0,64,64
T,31.01,*,T190418C00034000,,call,04/18/2019,03/28/2019,34,0.01,0,0.01,37,26016,26039
T,31.01,*,T190418P00034000,,put,04/18/2019,03/28/2019,34,3.44,3.4,3.5,21,2559,2547
T,31.01,*,T190418C00034500,,call,04/18/2019,03/28/2019,34.5,0,0,0.02,0,0,0
T,31.01,*,T190418P00034500,,put,04/18/2019,03/28/2019,34.5,0,3.9,4,0,0,0
T,31.01,*,T190418C00035000,,call,04/18/2019,03/28/2019,35,0.01,0,0.01,60,14890,14900
T,31.01,*,T190418P00035000,,put,04/18/2019,03/28/2019,35,4.54,4.4,4.5,12,1651,1647
T,31.01,*,T190418C00035500,,call,04/18/2019,03/28/2019,35.5,0,0,0.02,0,0,0
T,31.01,*,T190418P00035500,,put,04/18/2019,03/28/2019,35.5,4.85,4.9,5,47,0,47
T,31.01,*,T190418C00036000,,call,04/18/2019,03/28/2019,36,0.01,0,0.02,0,7657,7657
T,31.01,*,T190418P00036000,,put,04/18/2019,03/28/2019,36,5.3,5.4,5.55,17,6225,6235
T,31.01,*,T190418C00036500,,call,04/18/2019,03/28/2019,36.5,0,0,0.02,0,0,0
