UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,31.06,*,T190322C00031500,,call,03/22/2019,03/21/2019,31.5,0.02,0.01,0.02,2673,4292,5053
T,31.06,*,T190322P00031500,,put,03/22/2019,03/21/2019,31.5,0.41,0.41,0.44,224,418,558
T,31.06,*,T190322C00032000,,call,03/22/2019,03/21/2019,32,0.02,0,0.01,65,4649,4679
T,31.06,*,T190322P00032000,,put,03/22/2019,03/21/2019,32,1.06,0.91,0.99,100,388,388
T,31.06,*,T190322C00032500,,call,03/22/2019,03/21/2019,32.5,0.01,0,0.01,0,411,411
T,31.06,*,T190322P00032500,,put,03/22/2019,03/21/2019,32.5,1.37,1.36,1.46,54,146,146
T,31.06,*,T190322C00033000,,call,03/22/2019,03/21/2019,33,0.01,0,0.02,0,127,127
T,31.06,*,T190322P00033000,,put,03/22/2019,03/21/2019,33,2.08,1.86,1.98,9,0,9
T,31.06,*,T190322C00033500,,call,03/22/2019,03/21/2019,33.5,0.01,0,0.01,0,20,20
T,31.06,*,T190322P00033500,,put,03/22/2019,03/21/2019,33.5,3,2.4,2.48,0,0,0
T,31.06,*,T190322C00034000,,call,03/22/2019,03/21/2019,34,0.01,0,0.01,0,120,120
T,31.06,*,T190322P00034000,,put,03/22/2019,03/21/2019,34,0,2.86,2.99,0,0,0
T,31.06,*,T190322C00034500,,call,03/22/2019,03/21/2019,34.5,0.02,0,0.03,0,150,150
T,31.06,*,T190322P00034500,,put,03/22/2019,03/21/2019,34.5,0,3.2,3.5,0,0,0
T,31.06,*,T190322C00035000,,call,03/22/2019,03/21/2019,35,0,0,0.02,0,0,0
T,31.06,*,T190322P00035000,,put,03/22/2019,03/21/2019,35,4.3,3.7,4,0,0,0
T,31.06,*,T190322C00035500,,call,03/22/2019,03/21/2019,35.5,0,0,0.03,0,0,0
T,31.06,*,T190322P00035500,,put,03/22/2019,03/21/2019,35.5,0,4.25,4.5,0,0,0
T,31.06,*,T190322C00036000,,call,03/22/2019,03/21/2019,36,0.01,0,0.02,0,10,10
T,31.06,*,T190322P00036000,,put,03/22/2019,03/21/2019,36,0,4.85,5,0,0,0
T,31.06,*,T190322C00037000,,call,03/22/2019,03/21/2019,37,0,0,0.02,0,0,0
T,31.06,*,T190322P00037000,,put,03/22/2019,03/21/2019,37,7.1,5.85,6,0,0,0
T,31.06,*,T190322C00037500,,call,03/22/2019,03/21/2019,37.5,0,0,0.03,0,0,0
T,31.06,*,T190322P00037500,,put,03/22/2019,03/21/2019,37.5,0,6.35,6.5,0,0,0
T,31.06,*,T190322C00038000,,call,03/22/2019,03/21/2019,38,0,0,0.02,0,0,0
T,31.06,*,T190322P00038000,,put,03/22/2019,03/21/2019,38,7.3,6.85,7.05,0,0,0
T,31.06,*,T190329C00021000,,call,03/29/2019,03/21/2019,21,0,10,10.3,0,0,0
T,31.06,*,T190329P00021000,,put,03/29/2019,03/21/2019,21,0,0,0.02,0,0,0
T,31.06,*,T190329C00022000,,call,03/29/2019,03/21/2019,22,0,8.95,9.3,0,0,0
T,31.06,*,T190329P00022000,,put,03/29/2019,03/21/2019,22,0,0,0.02,0,0,0
T,31.06,*,T190329C00022500,,call,03/29/2019,03/21/2019,22.5,0,8.5,8.8,0,0,0
T,31.06,*,T190329P00022500,,put,03/29/2019,03/21/2019,22.5,0.03,0,0.02,0,2,2
T,31.06,*,T190329C00023000,,call,03/29/2019,03/21/2019,23,0,8,8.3,0,0,0
T,31.06,*,T190329P00023000,,put,03/29/2019,03/21/2019,23,0,0,0.02,0,0,0
T,31.06,*,T190329C00023500,,call,03/29/2019,03/21/2019,23.5,6.85,7.5,7.75,0,1,1
T,31.06,*,T190329P00023500,,put,03/29/2019,03/21/2019,23.5,0.01,0,0.02,0,20,20
T,31.06,*,T190329C00024000,,call,03/29/2019,03/21/2019,24,0,7,7.15,0,0,0
T,31.06,*,T190329P00024000,,put,03/29/2019,03/21/2019,24,0.05,0,0.02,0,5,5
T,31.06,*,T190329C00024500,,call,03/29/2019,03/21/2019,24.5,0,6.45,6.7,0,0,0
T,31.06,*,T190329P00024500,,put,03/29/2019,03/21/2019,24.5,0,0,0.02,0,0,0
T,31.06,*,T190329C00025000,,call,03/29/2019,03/21/2019,25,0,6,6.15,0,0,0
T,31.06,*,T190329P00025000,,put,03/29/2019,03/21/2019,25,0,0,0.02,0,7,7
T,31.06,*,T190329C00025500,,call,03/29/2019,03/21/2019,25.5,5.25,5.45,5.65,0,3,3
T,31.06,*,T190329P00025500,,put,03/29/2019,03/21/2019,25.5,0.02,0,0.02,0,7,7
T,31.06,*,T190329C00026000,,call,03/29/2019,03/21/2019,26,5.01,4.95,5.25,0,4,4
T,31.06,*,T190329P00026000,,put,03/29/2019,03/21/2019,26,0.02,0,0.02,0,38,38
T,31.06,*,T190329C00026500,,call,03/29/2019,03/21/2019,26.5,3.8,4.55,4.65,0,16,16
T,31.06,*,T190329P00026500,,put,03/29/2019,03/21/2019,26.5,0.03,0,0.02,0,568,568
T,31.06,*,T190329C00027000,,call,03/29/2019,03/21/2019,27,3.75,4.05,4.15,0,31,31
T,31.06,*,T190329P00027000,,put,03/29/2019,03/21/2019,27,0.01,0,0.02,0,167,167
T,31.06,*,T190329C00027500,,call,03/29/2019,03/21/2019,27.5,3.25,3.55,3.7,0,13,13
T,31.06,*,T190329P00027500,,put,03/29/2019,03/21/2019,27.5,0.02,0,0.03,0,55,55
T,31.06,*,T190329C00028000,,call,03/29/2019,03/21/2019,28,3.15,3.05,3.15,119,398,305
T,31.06,*,T190329P00028000,,put,03/29/2019,03/21/2019,28,0.01,0,0.02,240,271,380
T,31.06,*,T190329C00028500,,call,03/29/2019,03/21/2019,28.5,2.3,2.54,2.69,0,102,102
T,31.06,*,T190329P00028500,,put,03/29/2019,03/21/2019,28.5,0.01,0,0.03,28,613,622
T,31.06,*,T190329C00029000,,call,03/29/2019,03/21/2019,29,2.11,2.08,2.13,180,395,327
T,31.06,*,T190329P00029000,,put,03/29/2019,03/21/2019,29,0.03,0.02,0.03,44,1169,1172
T,31.06,*,T190329C00029500,,call,03/29/2019,03/21/2019,29.5,1.64,1.59,1.63,50,399,394
T,31.06,*,T190329P00029500,,put,03/29/2019,03/21/2019,29.5,0.03,0.02,0.03,26,1816,1816
T,31.06,*,T190329C00030000,,call,03/29/2019,03/21/2019,30,1.15,1.11,1.16,261,2024,2034
T,31.06,*,T190329P00030000,,put,03/29/2019,03/21/2019,30,0.05,0.04,0.05,323,2998,3102
T,31.06,*,T190329C00030500,,call,03/29/2019,03/21/2019,30.5,0.67,0.67,0.71,769,2247,2354
T,31.06,*,T190329P00030500,,put,03/29/2019,03/21/2019,30.5,0.11,0.1,0.11,1408,2513,2532
T,31.06,*,T190329C00031000,,call,03/29/2019,03/21/2019,31,0.35,0.32,0.35,3639,5772,6674
T,31.06,*,T190329P00031000,,put,03/29/2019,03/21/2019,31,0.25,0.23,0.25,3678,1028,4208
T,31.06,*,T190329C00031500,,call,03/29/2019,03/21/2019,31.5,0.12,0.1,0.12,1795,7330,7967
T,31.06,*,T190329P00031500,,put,03/29/2019,03/21/2019,31.5,0.54,0.51,0.54,153,414,455
T,31.06,*,T190329C00032000,,call,03/29/2019,03/21/2019,32,0.04,0.03,0.04,438,7271,7657
T,31.06,*,T190329P00032000,,put,03/29/2019,03/21/2019,32,0.92,0.93,0.95,613,141,736
T,31.06,*,T190329C00032500,,call,03/29/2019,03/21/2019,32.5,0.01,0,0.02,0,1798,1798
T,31.06,*,T190329P00032500,,put,03/29/2019,03/21/2019,32.5,1.45,1.36,1.46,5,34,39
T,31.06,*,T190329C00033000,,call,03/29/2019,03/21/2019,33,0.01,0,0.02,0,338,338
T,31.06,*,T190329P00033000,,put,03/29/2019,03/21/2019,33,2.4,1.86,1.98,30,0,30
T,31.06,*,T190329C00033500,,call,03/29/2019,03/21/2019,33.5,0.01,0,0.01,0,304,304
T,31.06,*,T190329P00033500,,put,03/29/2019,03/21/2019,33.5,2.49,2.4,2.48,50,0,0
T,31.06,*,T190329C00034000,,call,03/29/2019,03/21/2019,34,0.01,0,0.02,0,67,67
T,31.06,*,T190329P00034000,,put,03/29/2019,03/21/2019,34,4.95,2.9,2.97,0,0,0
T,31.06,*,T190329C00034500,,call,03/29/2019,03/21/2019,34.5,0,0,0.02,0,0,0
T,31.06,*,T190329P00034500,,put,03/29/2019,03/21/2019,34.5,3.85,3.35,3.55,0,0,0
T,31.06,*,T190329C00035000,,call,03/29/2019,03/21/2019,35,0.02,0,0.01,0,10,10
T,31.06,*,T190329P00035000,,put,03/29/2019,03/21/2019,35,4,3.8,4,18,0,9
T,31.06,*,T190329C00035500,,call,03/29/2019,03/21/2019,35.5,0,0,0.02,0,0,0
T,31.06,*,T190329P00035500,,put,03/29/2019,03/21/2019,35.5,0,4.35,4.5,0,0,0
T,31.06,*,T190329C00036000,,call,03/29/2019,03/21/2019,36,0,0,0.01,0,0,0
T,31.06,*,T190329P00036000,,put,03/29/2019,03/21/2019,36,5.45,4.8,5,0,0,0
T,31.06,*,T190329C00036500,,call,03/29/2019,03/21/2019,36.5,0,0,0.02,0,0,0
T,31.06,*,T190329P00036500,,put,03/29/2019,03/21/2019,36.5,5.95,5.35,5.5,0,0,0
T,31.06,*,T190329C00037000,,call,03/29/2019,03/21/2019,37,0,0,0.02,0,0,0
T,31.06,*,T190329P00037000,,put,03/29/2019,03/21/2019,37,0,5.85,6.05,0,0,0
T,31.06,*,T190329C00037500,,call,03/29/2019,03/21/2019,37.5,0,0,0.02,0,0,0
T,31.06,*,T190329P00037500,,put,03/29/2019,03/21/2019,37.5,7,6.3,6.55,0,0,0
T,31.06,*,T190329C00038000,,call,03/29/2019,03/21/2019,38,0,0,0.02,0,0,0
T,31.06,*,T190329P00038000,,put,03/29/2019,03/21/2019,38,0,6.8,7.05,0,0,0
T,31.06,*,T190329C00039000,,call,03/29/2019,03/21/2019,39,0,0,0.02,0,0,0
T,31.06,*,T190329P00039000,,put,03/29/2019,03/21/2019,39,0,7.8,8.05,0,0,0
T,31.06,*,T190405C00023000,,call,04/05/2019,03/21/2019,23,0,8,8.2,0,0,0
T,31.06,*,T190405P00023000,,put,04/05/2019,03/21/2019,23,0,0,0.02,0,0,0
T,31.06,*,T190405C00024000,,call,04/05/2019,03/21/2019,24,6.3,7.05,7.15,0,27,27
T,31.06,*,T190405P00024000,,put,04/05/2019,03/21/2019,24,0.01,0,0.02,0,10,10
T,31.06,*,T190405C00024500,,call,04/05/2019,03/21/2019,24.5,0,6.55,6.7,0,0,0
T,31.06,*,T190405P00024500,,put,04/05/2019,03/21/2019,24.5,0.01,0,0.02,0,10,10
T,31.06,*,T190405C00025000,,call,04/05/2019,03/21/2019,25,6.09,6.05,6.2,15,5,15
T,31.06,*,T190405P00025000,,put,04/05/2019,03/21/2019,25,0.01,0,0.02,0,10,10
T,31.06,*,T190405C00025500,,call,04/05/2019,03/21/2019,25.5,0,5.55,5.7,0,0,0
T,31.06,*,T190405P00025500,,put,04/05/2019,03/21/2019,25.5,0,0,0.02,0,0,0
T,31.06,*,T190405C00026000,,call,04/05/2019,03/21/2019,26,5.25,5.05,5.2,0,10,10
T,31.06,*,T190405P00026000,,put,04/05/2019,03/21/2019,26,0,0,0.02,0,0,0
T,31.06,*,T190405C00026500,,call,04/05/2019,03/21/2019,26.5,0,4.55,4.7,0,0,0
T,31.06,*,T190405P00026500,,put,04/05/2019,03/21/2019,26.5,0.02,0,0.03,0,489,489
T,31.06,*,T190405C00027000,,call,04/05/2019,03/21/2019,27,0,4.05,4.2,0,4,4
T,31.06,*,T190405P00027000,,put,04/05/2019,03/21/2019,27,0.01,0,0.03,2,68,68
T,31.06,*,T190405C00027500,,call,04/05/2019,03/21/2019,27.5,3.05,3.55,3.7,0,54,54
T,31.06,*,T190405P00027500,,put,04/05/2019,03/21/2019,27.5,0.02,0,0.03,3,44,44
T,31.06,*,T190405C00028000,,call,04/05/2019,03/21/2019,28,2.64,3.05,3.2,0,200,200
T,31.06,*,T190405P00028000,,put,04/05/2019,03/21/2019,28,0.03,0,0.04,0,681,681
T,31.06,*,T190405C00028500,,call,04/05/2019,03/21/2019,28.5,2.22,2.56,2.69,0,10,10
T,31.06,*,T190405P00028500,,put,04/05/2019,03/21/2019,28.5,0.03,0.01,0.04,2,218,218
T,31.06,*,T190405C00029000,,call,04/05/2019,03/21/2019,29,2.15,2.12,2.15,85,361,334
T,31.06,*,T190405P00029000,,put,04/05/2019,03/21/2019,29,0.04,0.03,0.04,46,637,634
T,31.06,*,T190405C00029500,,call,04/05/2019,03/21/2019,29.5,1.65,1.64,1.68,2724,2494,1024
T,31.06,*,T190405P00029500,,put,04/05/2019,03/21/2019,29.5,0.05,0.04,0.05,161,1382,1502
T,31.06,*,T190405C00030000,,call,04/05/2019,03/21/2019,30,1.23,1.18,1.22,179,991,1003
T,31.06,*,T190405P00030000,,put,04/05/2019,03/21/2019,30,0.1,0.09,0.11,600,1934,2299
T,31.06,*,T190405C00030500,,call,04/05/2019,03/21/2019,30.5,0.83,0.78,0.8,435,2270,2271
T,31.06,*,T190405P00030500,,put,04/05/2019,03/21/2019,30.5,0.18,0.17,0.19,359,2308,2423
T,31.06,*,T190405C00031000,,call,04/05/2019,03/21/2019,31,0.45,0.44,0.46,606,2733,2898
T,31.06,*,T190405P00031000,,put,04/05/2019,03/21/2019,31,0.34,0.33,0.35,246,1030,1179
T,31.06,*,T190405C00031500,,call,04/05/2019,03/21/2019,31.5,0.21,0.2,0.22,330,1284,1434
T,31.06,*,T190405P00031500,,put,04/05/2019,03/21/2019,31.5,0.57,0.6,0.62,130,86,153
T,31.06,*,T190405C00032000,,call,04/05/2019,03/21/2019,32,0.08,0.07,0.09,86,1120,1147
T,31.06,*,T190405P00032000,,put,04/05/2019,03/21/2019,32,0.95,0.96,1,39,35,63
T,31.06,*,T190405C00032500,,call,04/05/2019,03/21/2019,32.5,0.03,0.02,0.03,11,651,652
T,31.06,*,T190405P00032500,,put,04/05/2019,03/21/2019,32.5,1.99,1.38,1.49,0,0,0
T,31.06,*,T190405C00033000,,call,04/05/2019,03/21/2019,33,0.01,0,0.02,1,234,234
T,31.06,*,T190405P00033000,,put,04/05/2019,03/21/2019,33,0,1.88,1.99,0,0,0
T,31.06,*,T190405C00033500,,call,04/05/2019,03/21/2019,33.5,0.02,0,0.03,0,16,16
T,31.06,*,T190405P00033500,,put,04/05/2019,03/21/2019,33.5,2.71,2.35,2.48,0,0,0
T,31.06,*,T190405C00034000,,call,04/05/2019,03/21/2019,34,0.03,0,0.02,0,20,20
T,31.06,*,T190405P00034000,,put,04/05/2019,03/21/2019,34,3.24,2.87,2.99,0,20,20
T,31.06,*,T190405C00034500,,call,04/05/2019,03/21/2019,34.5,0,0,0.02,0,5,5
T,31.06,*,T190405P00034500,,put,04/05/2019,03/21/2019,34.5,0,3.35,3.45,0,0,0
T,31.06,*,T190405C00035000,,call,04/05/2019,03/21/2019,35,0,0,0.02,0,0,0
T,31.06,*,T190405P00035000,,put,04/05/2019,03/21/2019,35,0,3.85,3.95,0,0,0
T,31.06,*,T190405C00035500,,call,04/05/2019,03/21/2019,35.5,0,0,0.02,0,0,0
T,31.06,*,T190405P00035500,,put,04/05/2019,03/21/2019,35.5,4.8,4.35,4.5,0,10,10
T,31.06,*,T190405C00036000,,call,04/05/2019,03/21/2019,36,0,0,0.01,0,0,0
T,31.06,*,T190405P00036000,,put,04/05/2019,03/21/2019,36,0,4.85,5,0,0,0
T,31.06,*,T190405C00036500,,call,04/05/2019,03/21/2019,36.5,0,0,0.02,0,0,0
T,31.06,*,T190405P00036500,,put,04/05/2019,03/21/2019,36.5,0,5.35,5.5,0,0,0
T,31.06,*,T190405C00037000,,call,04/05/2019,03/21/2019,37,0,0,0.02,0,0,0
T,31.06,*,T190405P00037000,,put,04/05/2019,03/21/2019,37,0,5.85,5.95,0,0,0
T,31.06,*,T190405C00037500,,call,04/05/2019,03/21/2019,37.5,0,0,0.02,0,0,0
T,31.06,*,T190405P00037500,,put,04/05/2019,03/21/2019,37.5,0,6.35,6.45,0,0,0
T,31.06,*,T190405C00038000,,call,04/05/2019,03/21/2019,38,0,0,0.02,0,0,0
T,31.06,*,T190405P00038000,,put,04/05/2019,03/21/2019,38,0,6.85,6.95,0,0,0
T,31.06,*,T190412C00023000,,call,04/12/2019,03/21/2019,23,8.15,8.05,8.2,10,0,10
T,31.06,*,T190412P00023000,,put,04/12/2019,03/21/2019,23,0.01,0,0.02,30,0,30
T,31.06,*,T190412C00024000,,call,04/12/2019,03/21/2019,24,0,7.05,7.2,0,0,0
T,31.06,*,T190412P00024000,,put,04/12/2019,03/21/2019,24,0.04,0,0.02,0,1,1
T,31.06,*,T190412C00024500,,call,04/12/2019,03/21/2019,24.5,0,6.55,6.7,0,0,0
T,31.06,*,T190412P00024500,,put,04/12/2019,03/21/2019,24.5,0.02,0,0.03,0,2,2
T,31.06,*,T190412C00025000,,call,04/12/2019,03/21/2019,25,0,6.05,6.2,0,0,0
T,31.06,*,T190412P00025000,,put,04/12/2019,03/21/2019,25,0.03,0,0.03,0,11,11
T,31.06,*,T190412C00025500,,call,04/12/2019,03/21/2019,25.5,0,5.55,5.7,0,0,0
T,31.06,*,T190412P00025500,,put,04/12/2019,03/21/2019,25.5,0,0,0.03,0,0,0
T,31.06,*,T190412C00026000,,call,04/12/2019,03/21/2019,26,0,5.05,5.2,0,0,0
T,31.06,*,T190412P00026000,,put,04/12/2019,03/21/2019,26,0.04,0,0.03,0,1,1
T,31.06,*,T190412C00026500,,call,04/12/2019,03/21/2019,26.5,0,4.55,4.7,0,0,0
T,31.06,*,T190412P00026500,,put,04/12/2019,03/21/2019,26.5,0.02,0,0.04,0,460,460
T,31.06,*,T190412C00027000,,call,04/12/2019,03/21/2019,27,3.55,4.05,4.2,0,4,4
T,31.06,*,T190412P00027000,,put,04/12/2019,03/21/2019,27,0.03,0,0.04,6,13,19
T,31.06,*,T190412C00027500,,call,04/12/2019,03/21/2019,27.5,3.45,3.55,3.7,5,24,24
T,31.06,*,T190412P00027500,,put,04/12/2019,03/21/2019,27.5,0.03,0.02,0.04,5,82,82
T,31.06,*,T190412C00028000,,call,04/12/2019,03/21/2019,28,2.88,3.05,3.2,1,74,74
T,31.06,*,T190412P00028000,,put,04/12/2019,03/21/2019,28,0.05,0.03,0.04,0,66,66
T,31.06,*,T190412C00028500,,call,04/12/2019,03/21/2019,28.5,2.02,2.57,2.69,0,164,164
T,31.06,*,T190412P00028500,,put,04/12/2019,03/21/2019,28.5,0.06,0.05,0.06,5,711,706
T,31.06,*,T190412C00029000,,call,04/12/2019,03/21/2019,29,1.53,2.09,2.21,0,230,230
T,31.06,*,T190412P00029000,,put,04/12/2019,03/21/2019,29,0.1,0.08,0.1,1,642,642
T,31.06,*,T190412C00029500,,call,04/12/2019,03/21/2019,29.5,1.35,1.61,1.73,0,2014,2014
T,31.06,*,T190412P00029500,,put,04/12/2019,03/21/2019,29.5,0.15,0.13,0.15,102,662,762
T,31.06,*,T190412C00030000,,call,04/12/2019,03/21/2019,30,1.1,1.17,1.21,167,2247,2236
T,31.06,*,T190412P00030000,,put,04/12/2019,03/21/2019,30,0.25,0.23,0.26,90,1706,1719
T,31.06,*,T190412C00030500,,call,04/12/2019,03/21/2019,30.5,0.82,0.77,0.81,331,1582,1421
T,31.06,*,T190412P00030500,,put,04/12/2019,03/21/2019,30.5,0.4,0.4,0.43,190,400,311
T,31.06,*,T190412C00031000,,call,04/12/2019,03/21/2019,31,0.48,0.44,0.47,652,3552,3254
T,31.06,*,T190412P00031000,,put,04/12/2019,03/21/2019,31,0.64,0.66,0.69,83,105,187
T,31.06,*,T190412C00031500,,call,04/12/2019,03/21/2019,31.5,0.22,0.21,0.22,389,5273,5603
T,31.06,*,T190412P00031500,,put,04/12/2019,03/21/2019,31.5,1.05,1,1.05,30,20,47
T,31.06,*,T190412C00032000,,call,04/12/2019,03/21/2019,32,0.1,0.09,0.1,109,381,483
T,31.06,*,T190412P00032000,,put,04/12/2019,03/21/2019,32,1.5,1.42,1.47,12,2,14
T,31.06,*,T190412C00032500,,call,04/12/2019,03/21/2019,32.5,0.04,0.03,0.05,4,4,8
T,31.06,*,T190412P00032500,,put,04/12/2019,03/21/2019,32.5,0,1.86,1.97,0,0,0
T,31.06,*,T190412C00033000,,call,04/12/2019,03/21/2019,33,0.02,0,0.04,0,3,3
T,31.06,*,T190412P00033000,,put,04/12/2019,03/21/2019,33,0,2.33,2.48,0,0,0
T,31.06,*,T190412C00033500,,call,04/12/2019,03/21/2019,33.5,0,0,0.03,0,0,0
T,31.06,*,T190412P00033500,,put,04/12/2019,03/21/2019,33.5,0,2.84,2.98,0,0,0
T,31.06,*,T190412C00034000,,call,04/12/2019,03/21/2019,34,0.01,0,0.02,0,4,4
T,31.06,*,T190412P00034000,,put,04/12/2019,03/21/2019,34,0,3.3,3.45,0,0,0
T,31.06,*,T190412C00034500,,call,04/12/2019,03/21/2019,34.5,0,0,0.03,0,0,0
T,31.06,*,T190412P00034500,,put,04/12/2019,03/21/2019,34.5,0,3.8,3.95,0,0,0
T,31.06,*,T190412C00035000,,call,04/12/2019,03/21/2019,35,0,0,0.02,0,0,0
T,31.06,*,T190412P00035000,,put,04/12/2019,03/21/2019,35,0,4.3,4.45,0,0,0
T,31.06,*,T190412C00035500,,call,04/12/2019,03/21/2019,35.5,0,0,0.02,0,0,0
T,31.06,*,T190412P00035500,,put,04/12/2019,03/21/2019,35.5,0,4.8,4.95,0,0,0
T,31.06,*,T190412C00036000,,call,04/12/2019,03/21/2019,36,0,0,0.02,0,0,0
T,31.06,*,T190412P00036000,,put,04/12/2019,03/21/2019,36,0,5.3,5.45,0,0,0
T,31.06,*,T190412C00036500,,call,04/12/2019,03/21/2019,36.5,0,0,0.02,0,0,0
T,31.06,*,T190412P00036500,,put,04/12/2019,03/21/2019,36.5,0,5.8,5.95,0,0,0
T,31.06,*,T190412C00037000,,call,04/12/2019,03/21/2019,37,0,0,0.02,0,0,0
T,31.06,*,T190412P00037000,,put,04/12/2019,03/21/2019,37,0,6.3,6.45,0,0,0
T,31.06,*,T190412C00037500,,call,04/12/2019,03/21/2019,37.5,0,0,0.02,0,0,0
T,31.06,*,T190412P00037500,,put,04/12/2019,03/21/2019,37.5,0,6.8,6.95,0,0,0
T,31.06,*,T190412C00038000,,call,04/12/2019,03/21/2019,38,0,0,0.02,0,0,0
T,31.06,*,T190412P00038000,,put,04/12/2019,03/21/2019,38,0,7.3,7.45,0,0,0
T,31.06,*,T190418C00015000,,call,04/18/2019,03/21/2019,15,14.5,16,16.2,0,32,32
T,31.06,*,T190418P00015000,,put,04/18/2019,03/21/2019,15,0.04,0,0.01,0,50,50
T,31.06,*,T190418C00016000,,call,04/18/2019,03/21/2019,16,0,15,15.2,0,0,0
T,31.06,*,T190418P00016000,,put,04/18/2019,03/21/2019,16,0.04,0,0.01,0,2,2
T,31.06,*,T190418C00017000,,call,04/18/2019,03/21/2019,17,13.85,14,14.2,0,149,149
T,31.06,*,T190418P00017000,,put,04/18/2019,03/21/2019,17,0,0,0.01,0,0,0
T,31.06,*,T190418C00018000,,call,04/18/2019,03/21/2019,18,13.2,13,13.2,0,97,97
T,31.06,*,T190418P00018000,,put,04/18/2019,03/21/2019,18,0.05,0,0.01,0,40,40
T,31.06,*,T190418C00019000,,call,04/18/2019,03/21/2019,19,12.2,12,12.2,0,70,70
