UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,30.8,*,T190322P00036000,,put,03/22/2019,03/18/2019,36,0,5.15,5.25,0,0,0
T,30.8,*,T190322C00037000,,call,03/22/2019,03/18/2019,37,0,0,0.02,0,0,0
T,30.8,*,T190322P00037000,,put,03/22/2019,03/18/2019,37,7.1,6.15,6.25,0,0,0
T,30.8,*,T190322C00037500,,call,03/22/2019,03/18/2019,37.5,0,0,0.02,0,0,0
T,30.8,*,T190322P00037500,,put,03/22/2019,03/18/2019,37.5,0,6.6,6.75,0,0,0
T,30.8,*,T190322C00038000,,call,03/22/2019,03/18/2019,38,0,0,0.02,0,0,0
T,30.8,*,T190322P00038000,,put,03/22/2019,03/18/2019,38,7.3,7.1,7.25,1,0,1
T,30.8,*,T190329C00021000,,call,03/29/2019,03/18/2019,21,0,9.7,10.05,0,0,0
T,30.8,*,T190329P00021000,,put,03/29/2019,03/18/2019,21,0,0,0.02,0,0,0
T,30.8,*,T190329C00022000,,call,03/29/2019,03/18/2019,22,0,8.5,9,0,0,0
T,30.8,*,T190329P00022000,,put,03/29/2019,03/18/2019,22,0,0,0.02,0,0,0
T,30.8,*,T190329C00022500,,call,03/29/2019,03/18/2019,22.5,0,8.2,8.6,0,0,0
T,30.8,*,T190329P00022500,,put,03/29/2019,03/18/2019,22.5,0.03,0,0.02,0,2,2
T,30.8,*,T190329C00023000,,call,03/29/2019,03/18/2019,23,0,7.7,7.95,0,0,0
T,30.8,*,T190329P00023000,,put,03/29/2019,03/18/2019,23,0,0,0.02,0,0,0
T,30.8,*,T190329C00023500,,call,03/29/2019,03/18/2019,23.5,6.85,7.25,7.55,0,1,1
T,30.8,*,T190329P00023500,,put,03/29/2019,03/18/2019,23.5,0.01,0,0.02,0,20,20
T,30.8,*,T190329C00024000,,call,03/29/2019,03/18/2019,24,0,6.75,7.1,0,0,0
T,30.8,*,T190329P00024000,,put,03/29/2019,03/18/2019,24,0.05,0,0.02,0,5,5
T,30.8,*,T190329C00024500,,call,03/29/2019,03/18/2019,24.5,0,6.25,6.6,0,0,0
T,30.8,*,T190329P00024500,,put,03/29/2019,03/18/2019,24.5,0,0,0.02,0,0,0
T,30.8,*,T190329C00025000,,call,03/29/2019,03/18/2019,25,0,5.75,6.1,0,0,0
T,30.8,*,T190329P00025000,,put,03/29/2019,03/18/2019,25,0.04,0,0.02,0,7,7
T,30.8,*,T190329C00025500,,call,03/29/2019,03/18/2019,25.5,5.25,5.25,5.4,3,3,3
T,30.8,*,T190329P00025500,,put,03/29/2019,03/18/2019,25.5,0,0,0.02,0,7,7
T,30.8,*,T190329C00026000,,call,03/29/2019,03/18/2019,26,5.01,4.75,4.85,0,4,4
T,30.8,*,T190329P00026000,,put,03/29/2019,03/18/2019,26,0.02,0,0.02,0,38,38
T,30.8,*,T190329C00026500,,call,03/29/2019,03/18/2019,26.5,3.8,4.25,4.35,0,16,16
T,30.8,*,T190329P00026500,,put,03/29/2019,03/18/2019,26.5,0.03,0,0.03,0,568,568
T,30.8,*,T190329C00027000,,call,03/29/2019,03/18/2019,27,3.75,3.75,3.85,13,18,31
T,30.8,*,T190329P00027000,,put,03/29/2019,03/18/2019,27,0.01,0,0.02,0,167,167
T,30.8,*,T190329C00027500,,call,03/29/2019,03/18/2019,27.5,3.25,3.05,3.45,5,8,13
T,30.8,*,T190329P00027500,,put,03/29/2019,03/18/2019,27.5,0.02,0,0.03,0,55,55
T,30.8,*,T190329C00028000,,call,03/29/2019,03/18/2019,28,2.79,2.81,2.84,133,65,187
T,30.8,*,T190329P00028000,,put,03/29/2019,03/18/2019,28,0.01,0,0.03,0,213,213
T,30.8,*,T190329C00028500,,call,03/29/2019,03/18/2019,28.5,2.3,2.32,2.35,177,50,98
T,30.8,*,T190329P00028500,,put,03/29/2019,03/18/2019,28.5,0,0.01,0.03,0,380,380
T,30.8,*,T190329C00029000,,call,03/29/2019,03/18/2019,29,1.84,1.82,1.86,11,285,293
T,30.8,*,T190329P00029000,,put,03/29/2019,03/18/2019,29,0.03,0.02,0.03,3,1100,1099
T,30.8,*,T190329C00029500,,call,03/29/2019,03/18/2019,29.5,1.37,1.35,1.38,14,400,400
T,30.8,*,T190329P00029500,,put,03/29/2019,03/18/2019,29.5,0.05,0.04,0.05,80,1657,1648
T,30.8,*,T190329C00030000,,call,03/29/2019,03/18/2019,30,0.89,0.89,0.92,109,2098,2147
T,30.8,*,T190329P00030000,,put,03/29/2019,03/18/2019,30,0.1,0.08,0.1,550,2246,2636
T,30.8,*,T190329C00030500,,call,03/29/2019,03/18/2019,30.5,0.46,0.5,0.52,441,1634,1877
T,30.8,*,T190329P00030500,,put,03/29/2019,03/18/2019,30.5,0.19,0.18,0.2,462,1810,1921
T,30.8,*,T190329C00031000,,call,03/29/2019,03/18/2019,31,0.21,0.21,0.23,990,4451,4846
T,30.8,*,T190329P00031000,,put,03/29/2019,03/18/2019,31,0.4,0.39,0.41,444,727,976
T,30.8,*,T190329C00031500,,call,03/29/2019,03/18/2019,31.5,0.06,0.06,0.08,756,6825,7157
T,30.8,*,T190329P00031500,,put,03/29/2019,03/18/2019,31.5,0.79,0.74,0.77,214,281,361
T,30.8,*,T190329C00032000,,call,03/29/2019,03/18/2019,32,0.03,0.02,0.03,361,7008,7235
T,30.8,*,T190329P00032000,,put,03/29/2019,03/18/2019,32,1.24,1.2,1.23,226,140,115
T,30.8,*,T190329C00032500,,call,03/29/2019,03/18/2019,32.5,0.02,0,0.01,0,1795,1795
T,30.8,*,T190329P00032500,,put,03/29/2019,03/18/2019,32.5,2.01,1.69,1.73,0,34,34
T,30.8,*,T190329C00033000,,call,03/29/2019,03/18/2019,33,0.01,0,0.01,0,338,338
T,30.8,*,T190329P00033000,,put,03/29/2019,03/18/2019,33,2.21,2.15,2.24,32,0,11
T,30.8,*,T190329C00033500,,call,03/29/2019,03/18/2019,33.5,0.01,0,0.02,0,304,304
T,30.8,*,T190329P00033500,,put,03/29/2019,03/18/2019,33.5,2.75,2.66,2.74,2,0,2
T,30.8,*,T190329C00034000,,call,03/29/2019,03/18/2019,34,0,0,0.02,1,66,67
T,30.8,*,T190329P00034000,,put,03/29/2019,03/18/2019,34,4.95,3.15,3.25,0,0,0
T,30.8,*,T190329C00034500,,call,03/29/2019,03/18/2019,34.5,0,0,0.02,0,0,0
T,30.8,*,T190329P00034500,,put,03/29/2019,03/18/2019,34.5,3.85,3.6,3.75,0,0,0
T,30.8,*,T190329C00035000,,call,03/29/2019,03/18/2019,35,0.02,0,0.01,0,10,10
T,30.8,*,T190329P00035000,,put,03/29/2019,03/18/2019,35,4.35,4.15,4.25,0,0,0
T,30.8,*,T190329C00035500,,call,03/29/2019,03/18/2019,35.5,0,0,0.02,0,0,0
T,30.8,*,T190329P00035500,,put,03/29/2019,03/18/2019,35.5,0,4.65,4.75,0,0,0
T,30.8,*,T190329C00036000,,call,03/29/2019,03/18/2019,36,0,0,0.02,0,0,0
T,30.8,*,T190329P00036000,,put,03/29/2019,03/18/2019,36,5.45,5.1,5.25,0,9,7
T,30.8,*,T190329C00036500,,call,03/29/2019,03/18/2019,36.5,0,0,0.02,0,0,0
T,30.8,*,T190329P00036500,,put,03/29/2019,03/18/2019,36.5,5.95,5.6,5.75,0,2,2
T,30.8,*,T190329C00037000,,call,03/29/2019,03/18/2019,37,0,0,0.02,0,0,0
T,30.8,*,T190329P00037000,,put,03/29/2019,03/18/2019,37,0,6.15,6.25,0,0,0
T,30.8,*,T190329C00037500,,call,03/29/2019,03/18/2019,37.5,0,0,0.02,0,0,0
T,30.8,*,T190329P00037500,,put,03/29/2019,03/18/2019,37.5,7,6.6,6.75,0,0,0
T,30.8,*,T190329C00038000,,call,03/29/2019,03/18/2019,38,0,0,0.02,0,0,0
T,30.8,*,T190329P00038000,,put,03/29/2019,03/18/2019,38,0,6.95,7.25,0,0,0
T,30.8,*,T190329C00039000,,call,03/29/2019,03/18/2019,39,0,0,0.02,0,0,0
T,30.8,*,T190329P00039000,,put,03/29/2019,03/18/2019,39,0,8,8.25,0,0,0
T,30.8,*,T190405C00023000,,call,04/05/2019,03/18/2019,23,0,7.75,7.95,0,0,0
T,30.8,*,T190405P00023000,,put,04/05/2019,03/18/2019,23,0,0,0.02,0,0,0
T,30.8,*,T190405C00024000,,call,04/05/2019,03/18/2019,24,6.3,6.75,6.95,0,27,27
T,30.8,*,T190405P00024000,,put,04/05/2019,03/18/2019,24,0.01,0,0.02,0,10,10
T,30.8,*,T190405C00024500,,call,04/05/2019,03/18/2019,24.5,0,6.25,6.45,0,0,0
T,30.8,*,T190405P00024500,,put,04/05/2019,03/18/2019,24.5,0.01,0,0.02,0,10,10
T,30.8,*,T190405C00025000,,call,04/05/2019,03/18/2019,25,5.95,5.75,5.95,0,5,5
T,30.8,*,T190405P00025000,,put,04/05/2019,03/18/2019,25,0.01,0,0.02,0,10,10
T,30.8,*,T190405C00025500,,call,04/05/2019,03/18/2019,25.5,0,5.25,5.45,0,0,0
T,30.8,*,T190405P00025500,,put,04/05/2019,03/18/2019,25.5,0,0,0.02,0,0,0
T,30.8,*,T190405C00026000,,call,04/05/2019,03/18/2019,26,5.25,4.8,4.95,0,10,10
T,30.8,*,T190405P00026000,,put,04/05/2019,03/18/2019,26,0,0,0.03,0,0,0
T,30.8,*,T190405C00026500,,call,04/05/2019,03/18/2019,26.5,0,4.3,4.45,0,0,0
T,30.8,*,T190405P00026500,,put,04/05/2019,03/18/2019,26.5,0.02,0,0.03,0,489,489
T,30.8,*,T190405C00027000,,call,04/05/2019,03/18/2019,27,4.35,3.8,3.9,0,4,4
T,30.8,*,T190405P00027000,,put,04/05/2019,03/18/2019,27,0.06,0,0.03,0,68,68
T,30.8,*,T190405C00027500,,call,04/05/2019,03/18/2019,27.5,2.96,3.3,3.4,0,10,10
T,30.8,*,T190405P00027500,,put,04/05/2019,03/18/2019,27.5,0.03,0,0.04,0,44,44
T,30.8,*,T190405C00028000,,call,04/05/2019,03/18/2019,28,2.36,2.83,2.94,0,164,164
T,30.8,*,T190405P00028000,,put,04/05/2019,03/18/2019,28,0.03,0.02,0.04,0,681,681
T,30.8,*,T190405C00028500,,call,04/05/2019,03/18/2019,28.5,0,2.34,2.45,0,0,0
T,30.8,*,T190405P00028500,,put,04/05/2019,03/18/2019,28.5,0.04,0.03,0.05,5,217,217
T,30.8,*,T190405C00029000,,call,04/05/2019,03/18/2019,29,1.83,1.86,1.97,3,370,371
T,30.8,*,T190405P00029000,,put,04/05/2019,03/18/2019,29,0.06,0.05,0.07,37,576,589
T,30.8,*,T190405C00029500,,call,04/05/2019,03/18/2019,29.5,1.3,1.41,1.44,995,760,824
T,30.8,*,T190405P00029500,,put,04/05/2019,03/18/2019,29.5,0.09,0.08,0.1,47,561,605
T,30.8,*,T190405C00030000,,call,04/05/2019,03/18/2019,30,0.92,0.97,1,537,1083,914
T,30.8,*,T190405P00030000,,put,04/05/2019,03/18/2019,30,0.15,0.14,0.16,1062,1004,1719
T,30.8,*,T190405C00030500,,call,04/05/2019,03/18/2019,30.5,0.56,0.61,0.62,852,2484,2217
T,30.8,*,T190405P00030500,,put,04/05/2019,03/18/2019,30.5,0.3,0.26,0.28,211,2236,2266
T,30.8,*,T190405C00031000,,call,04/05/2019,03/18/2019,31,0.32,0.31,0.32,581,2388,2454
T,30.8,*,T190405P00031000,,put,04/05/2019,03/18/2019,31,0.5,0.47,0.49,71,864,898
T,30.8,*,T190405C00031500,,call,04/05/2019,03/18/2019,31.5,0.11,0.13,0.15,213,999,1117
T,30.8,*,T190405P00031500,,put,04/05/2019,03/18/2019,31.5,0.8,0.79,0.83,1,81,82
T,30.8,*,T190405C00032000,,call,04/05/2019,03/18/2019,32,0.05,0.04,0.05,37,1091,1113
T,30.8,*,T190405P00032000,,put,04/05/2019,03/18/2019,32,1.35,1.21,1.26,10,25,35
T,30.8,*,T190405C00032500,,call,04/05/2019,03/18/2019,32.5,0.01,0,0.03,3,648,651
T,30.8,*,T190405P00032500,,put,04/05/2019,03/18/2019,32.5,0,1.63,1.74,0,0,0
T,30.8,*,T190405C00033000,,call,04/05/2019,03/18/2019,33,0.01,0,0.02,0,234,234
T,30.8,*,T190405P00033000,,put,04/05/2019,03/18/2019,33,0,2.14,2.24,0,0,0
T,30.8,*,T190405C00033500,,call,04/05/2019,03/18/2019,33.5,0.02,0,0.03,0,16,16
T,30.8,*,T190405P00033500,,put,04/05/2019,03/18/2019,33.5,2.71,2.63,2.74,10,0,10
T,30.8,*,T190405C00034000,,call,04/05/2019,03/18/2019,34,0.03,0,0.02,0,20,20
T,30.8,*,T190405P00034000,,put,04/05/2019,03/18/2019,34,3.24,3.15,3.25,40,0,20
T,30.8,*,T190405C00034500,,call,04/05/2019,03/18/2019,34.5,0.02,0,0.02,0,5,5
T,30.8,*,T190405P00034500,,put,04/05/2019,03/18/2019,34.5,0,3.6,3.75,0,0,0
T,30.8,*,T190405C00035000,,call,04/05/2019,03/18/2019,35,0,0,0.02,0,0,0
T,30.8,*,T190405P00035000,,put,04/05/2019,03/18/2019,35,0,4.1,4.25,0,0,0
T,30.8,*,T190405C00035500,,call,04/05/2019,03/18/2019,35.5,0,0,0.02,0,0,0
T,30.8,*,T190405P00035500,,put,04/05/2019,03/18/2019,35.5,4.8,4.6,4.75,0,10,10
T,30.8,*,T190405C00036000,,call,04/05/2019,03/18/2019,36,0,0,0.02,0,0,0
T,30.8,*,T190405P00036000,,put,04/05/2019,03/18/2019,36,0,5.1,5.25,0,0,0
T,30.8,*,T190405C00036500,,call,04/05/2019,03/18/2019,36.5,0,0,0.01,0,0,0
T,30.8,*,T190405P00036500,,put,04/05/2019,03/18/2019,36.5,0,5.6,5.75,0,0,0
T,30.8,*,T190405C00037000,,call,04/05/2019,03/18/2019,37,0,0,0.02,0,0,0
T,30.8,*,T190405P00037000,,put,04/05/2019,03/18/2019,37,0,6.1,6.25,0,0,0
T,30.8,*,T190405C00037500,,call,04/05/2019,03/18/2019,37.5,0,0,0.02,0,0,0
T,30.8,*,T190405P00037500,,put,04/05/2019,03/18/2019,37.5,0,6.6,6.75,0,0,0
T,30.8,*,T190405C00038000,,call,04/05/2019,03/18/2019,38,0,0,0.02,0,0,0
T,30.8,*,T190405P00038000,,put,04/05/2019,03/18/2019,38,0,7.1,7.25,0,0,0
T,30.8,*,T190412C00023000,,call,04/12/2019,03/18/2019,23,0,7.75,7.95,0,0,0
T,30.8,*,T190412P00023000,,put,04/12/2019,03/18/2019,23,0,0,0.02,0,0,0
T,30.8,*,T190412C00024000,,call,04/12/2019,03/18/2019,24,0,6.75,6.95,0,0,0
T,30.8,*,T190412P00024000,,put,04/12/2019,03/18/2019,24,0.04,0,0.02,0,1,1
T,30.8,*,T190412C00024500,,call,04/12/2019,03/18/2019,24.5,0,6.25,6.45,0,0,0
T,30.8,*,T190412P00024500,,put,04/12/2019,03/18/2019,24.5,0.02,0,0.03,0,2,2
T,30.8,*,T190412C00025000,,call,04/12/2019,03/18/2019,25,0,5.75,5.95,0,0,0
T,30.8,*,T190412P00025000,,put,04/12/2019,03/18/2019,25,0.03,0,0.03,0,11,11
T,30.8,*,T190412C00025500,,call,04/12/2019,03/18/2019,25.5,0,5.25,5.45,0,0,0
T,30.8,*,T190412P00025500,,put,04/12/2019,03/18/2019,25.5,0,0,0.03,0,0,0
T,30.8,*,T190412C00026000,,call,04/12/2019,03/18/2019,26,0,4.75,4.9,0,0,0
T,30.8,*,T190412P00026000,,put,04/12/2019,03/18/2019,26,0.04,0,0.04,0,1,1
T,30.8,*,T190412C00026500,,call,04/12/2019,03/18/2019,26.5,0,4.25,4.4,0,0,0
T,30.8,*,T190412P00026500,,put,04/12/2019,03/18/2019,26.5,0.02,0,0.04,0,460,460
T,30.8,*,T190412C00027000,,call,04/12/2019,03/18/2019,27,3.55,3.75,3.95,0,4,4
T,30.8,*,T190412P00027000,,put,04/12/2019,03/18/2019,27,0.04,0.01,0.04,0,14,14
T,30.8,*,T190412C00027500,,call,04/12/2019,03/18/2019,27.5,2.93,3.25,3.45,0,24,24
T,30.8,*,T190412P00027500,,put,04/12/2019,03/18/2019,27.5,0.06,0.02,0.04,0,40,40
T,30.8,*,T190412C00028000,,call,04/12/2019,03/18/2019,28,2.49,2.76,2.94,0,73,73
T,30.8,*,T190412P00028000,,put,04/12/2019,03/18/2019,28,0.08,0.04,0.05,0,68,68
T,30.8,*,T190412C00028500,,call,04/12/2019,03/18/2019,28.5,2.02,2.28,2.47,0,164,164
T,30.8,*,T190412P00028500,,put,04/12/2019,03/18/2019,28.5,0.09,0.06,0.09,19,730,712
T,30.8,*,T190412C00029000,,call,04/12/2019,03/18/2019,29,1.53,1.85,1.9,0,230,230
T,30.8,*,T190412P00029000,,put,04/12/2019,03/18/2019,29,0.13,0.11,0.13,17,641,640
T,30.8,*,T190412C00029500,,call,04/12/2019,03/18/2019,29.5,1.36,1.39,1.43,54,2027,2029
T,30.8,*,T190412P00029500,,put,04/12/2019,03/18/2019,29.5,0.21,0.19,0.21,49,491,490
T,30.8,*,T190412C00030000,,call,04/12/2019,03/18/2019,30,0.95,0.95,0.99,44,2134,2141
T,30.8,*,T190412P00030000,,put,04/12/2019,03/18/2019,30,0.35,0.32,0.34,45,1542,1573
T,30.8,*,T190412C00030500,,call,04/12/2019,03/18/2019,30.5,0.6,0.59,0.62,76,1499,1513
T,30.8,*,T190412P00030500,,put,04/12/2019,03/18/2019,30.5,0.63,0.53,0.56,4,316,320
T,30.8,*,T190412C00031000,,call,04/12/2019,03/18/2019,31,0.3,0.31,0.34,631,3108,3153
T,30.8,*,T190412P00031000,,put,04/12/2019,03/18/2019,31,0.89,0.84,0.87,22,58,51
T,30.8,*,T190412C00031500,,call,04/12/2019,03/18/2019,31.5,0.15,0.14,0.15,137,5086,5180
T,30.8,*,T190412P00031500,,put,04/12/2019,03/18/2019,31.5,1.32,1.19,1.29,1,20,20
T,30.8,*,T190412C00032000,,call,04/12/2019,03/18/2019,32,0.06,0.05,0.07,41,375,381
T,30.8,*,T190412P00032000,,put,04/12/2019,03/18/2019,32,1.81,1.59,1.79,1,1,2
T,30.8,*,T190412C00032500,,call,04/12/2019,03/18/2019,32.5,0.04,0,0.04,0,4,4
T,30.8,*,T190412P00032500,,put,04/12/2019,03/18/2019,32.5,0,2.08,2.27,0,0,0
T,30.8,*,T190412C00033000,,call,04/12/2019,03/18/2019,33,0.02,0,0.03,0,3,3
T,30.8,*,T190412P00033000,,put,04/12/2019,03/18/2019,33,0,2.61,2.72,0,0,0
T,30.8,*,T190412C00033500,,call,04/12/2019,03/18/2019,33.5,0,0,0.03,0,0,0
T,30.8,*,T190412P00033500,,put,04/12/2019,03/18/2019,33.5,0,3.1,3.25,0,0,0
T,30.8,*,T190412C00034000,,call,04/12/2019,03/18/2019,34,0.01,0,0.02,0,4,4
T,30.8,*,T190412P00034000,,put,04/12/2019,03/18/2019,34,0,3.55,3.75,0,0,0
T,30.8,*,T190412C00034500,,call,04/12/2019,03/18/2019,34.5,0,0,0.02,0,0,0
T,30.8,*,T190412P00034500,,put,04/12/2019,03/18/2019,34.5,0,4.1,4.25,0,0,0
T,30.8,*,T190412C00035000,,call,04/12/2019,03/18/2019,35,0,0,0.02,0,0,0
T,30.8,*,T190412P00035000,,put,04/12/2019,03/18/2019,35,0,4.55,4.75,0,0,0
T,30.8,*,T190412C00035500,,call,04/12/2019,03/18/2019,35.5,0,0,0.02,0,0,0
T,30.8,*,T190412P00035500,,put,04/12/2019,03/18/2019,35.5,0,5.05,5.25,0,0,0
T,30.8,*,T190412C00036000,,call,04/12/2019,03/18/2019,36,0,0,0.02,0,0,0
T,30.8,*,T190412P00036000,,put,04/12/2019,03/18/2019,36,0,5.55,5.75,0,0,0
T,30.8,*,T190412C00036500,,call,04/12/2019,03/18/2019,36.5,0,0,0.02,0,0,0
T,30.8,*,T190412P00036500,,put,04/12/2019,03/18/2019,36.5,0,6.05,6.25,0,0,0
T,30.8,*,T190412C00037000,,call,04/12/2019,03/18/2019,37,0,0,0.02,0,0,0
T,30.8,*,T190412P00037000,,put,04/12/2019,03/18/2019,37,0,6.55,6.75,0,0,0
T,30.8,*,T190412C00037500,,call,04/12/2019,03/18/2019,37.5,0,0,0.02,0,0,0
T,30.8,*,T190412P00037500,,put,04/12/2019,03/18/2019,37.5,0,7.05,7.25,0,0,0
T,30.8,*,T190412C00038000,,call,04/12/2019,03/18/2019,38,0,0,0.02,0,0,0
T,30.8,*,T190412P00038000,,put,04/12/2019,03/18/2019,38,0,7.55,7.75,0,0,0
T,30.8,*,T190418C00015000,,call,04/18/2019,03/18/2019,15,14.5,15.7,15.95,0,32,32
T,30.8,*,T190418P00015000,,put,04/18/2019,03/18/2019,15,0.04,0,0.01,0,50,50
T,30.8,*,T190418C00016000,,call,04/18/2019,03/18/2019,16,0,14.7,14.95,0,0,0
T,30.8,*,T190418P00016000,,put,04/18/2019,03/18/2019,16,0.04,0,0.01,0,2,2
T,30.8,*,T190418C00017000,,call,04/18/2019,03/18/2019,17,13.85,13.7,13.95,0,149,149
T,30.8,*,T190418P00017000,,put,04/18/2019,03/18/2019,17,0,0,0.01,0,0,0
T,30.8,*,T190418C00018000,,call,04/18/2019,03/18/2019,18,13.2,12.75,12.9,0,97,97
T,30.8,*,T190418P00018000,,put,04/18/2019,03/18/2019,18,0.05,0,0.01,0,40,40
