UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,29.98,*,T190308C00037500,,call,03/08/2019,03/04/2019,37.5,0,0,0.02,0,0,0
T,29.98,*,T190308P00037500,,put,03/08/2019,03/04/2019,37.5,7.7,7.45,7.55,42,0,0
T,29.98,*,T190308C00038000,,call,03/08/2019,03/04/2019,38,0,0,0.02,0,0,0
T,29.98,*,T190308P00038000,,put,03/08/2019,03/04/2019,38,8.2,7.9,8.1,10,0,0
T,29.98,*,T190315C00015000,,call,03/15/2019,03/04/2019,15,14.8,14.95,15.05,54,12,66
T,29.98,*,T190315P00015000,,put,03/15/2019,03/04/2019,15,0,0,0.01,0,0,0
T,29.98,*,T190315C00016000,,call,03/15/2019,03/04/2019,16,14.95,13.95,14.1,0,46,46
T,29.98,*,T190315P00016000,,put,03/15/2019,03/04/2019,16,0.01,0,0.01,0,2,2
T,29.98,*,T190315C00017000,,call,03/15/2019,03/04/2019,17,14.15,12.95,13.1,0,2,2
T,29.98,*,T190315P00017000,,put,03/15/2019,03/04/2019,17,0,0,0.01,0,0,0
T,29.98,*,T190315C00018000,,call,03/15/2019,03/04/2019,18,13.2,11.95,12.1,0,4,4
T,29.98,*,T190315P00018000,,put,03/15/2019,03/04/2019,18,0,0,0.01,0,0,0
T,29.98,*,T190315C00019000,,call,03/15/2019,03/04/2019,19,0,10.9,11.1,0,0,0
T,29.98,*,T190315P00019000,,put,03/15/2019,03/04/2019,19,0,0,0.01,0,0,0
T,29.98,*,T190315C00020000,,call,03/15/2019,03/04/2019,20,10.3,9.95,10.1,0,31,31
T,29.98,*,T190315P00020000,,put,03/15/2019,03/04/2019,20,0.03,0,0.01,0,9,9
T,29.98,*,T190315C00021000,,call,03/15/2019,03/04/2019,21,10,8.95,9.1,0,30,30
T,29.98,*,T190315P00021000,,put,03/15/2019,03/04/2019,21,0.01,0,0.01,0,80,80
T,29.98,*,T190315C00022000,,call,03/15/2019,03/04/2019,22,7.8,7.95,8.05,49,106,57
T,29.98,*,T190315P00022000,,put,03/15/2019,03/04/2019,22,0.01,0,0.01,0,41,41
T,29.98,*,T190315C00022500,,call,03/15/2019,03/04/2019,22.5,8.5,7.45,7.6,0,29,29
T,29.98,*,T190315P00022500,,put,03/15/2019,03/04/2019,22.5,0,0,0.01,0,0,0
T,29.98,*,T190315C00023000,,call,03/15/2019,03/04/2019,23,6.45,6.95,7.1,0,1,1
T,29.98,*,T190315P00023000,,put,03/15/2019,03/04/2019,23,0.01,0,0.01,0,227,227
T,29.98,*,T190315C00023500,,call,03/15/2019,03/04/2019,23.5,0,6.45,6.6,0,0,0
T,29.98,*,T190315P00023500,,put,03/15/2019,03/04/2019,23.5,0,0,0.02,0,0,0
T,29.98,*,T190315C00024000,,call,03/15/2019,03/04/2019,24,7.2,5.95,6.1,0,12,12
T,29.98,*,T190315P00024000,,put,03/15/2019,03/04/2019,24,0.01,0,0.02,0,245,245
T,29.98,*,T190315C00024500,,call,03/15/2019,03/04/2019,24.5,6.7,5.45,5.6,0,34,34
T,29.98,*,T190315P00024500,,put,03/15/2019,03/04/2019,24.5,0,0,0.02,0,0,0
T,29.98,*,T190315C00025000,,call,03/15/2019,03/04/2019,25,5.5,4.95,5.1,0,108,108
T,29.98,*,T190315P00025000,,put,03/15/2019,03/04/2019,25,0.01,0,0.01,1,1394,1394
T,29.98,*,T190315C00025500,,call,03/15/2019,03/04/2019,25.5,4.45,4.45,4.6,56,67,107
T,29.98,*,T190315P00025500,,put,03/15/2019,03/04/2019,25.5,0,0,0.02,0,0,0
T,29.98,*,T190315C00026000,,call,03/15/2019,03/04/2019,26,4.83,3.95,4.1,0,113,113
T,29.98,*,T190315P00026000,,put,03/15/2019,03/04/2019,26,0.01,0.01,0.02,22,1348,1335
T,29.98,*,T190315C00026500,,call,03/15/2019,03/04/2019,26.5,3.3,3.4,3.6,8,6,13
T,29.98,*,T190315P00026500,,put,03/15/2019,03/04/2019,26.5,0,0,0.02,0,0,0
T,29.98,*,T190315C00027000,,call,03/15/2019,03/04/2019,27,2.83,3,3.1,4,249,250
T,29.98,*,T190315P00027000,,put,03/15/2019,03/04/2019,27,0.03,0.02,0.03,47,4945,4918
T,29.98,*,T190315C00027500,,call,03/15/2019,03/04/2019,27.5,2.46,2.49,2.6,111,6,86
T,29.98,*,T190315P00027500,,put,03/15/2019,03/04/2019,27.5,0.02,0.02,0.03,10,100,100
T,29.98,*,T190315C00028000,,call,03/15/2019,03/04/2019,28,1.9,2.04,2.07,22,6286,6269
T,29.98,*,T190315P00028000,,put,03/15/2019,03/04/2019,28,0.04,0.03,0.05,129,32509,32565
T,29.98,*,T190315C00028500,,call,03/15/2019,03/04/2019,28.5,1.56,1.56,1.6,213,276,246
T,29.98,*,T190315P00028500,,put,03/15/2019,03/04/2019,28.5,0.06,0.05,0.07,1279,1697,2651
T,29.98,*,T190315C00029000,,call,03/15/2019,03/04/2019,29,0.99,1.11,1.15,371,4845,4982
T,29.98,*,T190315P00029000,,put,03/15/2019,03/04/2019,29,0.1,0.1,0.12,2895,15481,15499
T,29.98,*,T190315C00029500,,call,03/15/2019,03/04/2019,29.5,0.73,0.7,0.73,837,365,918
T,29.98,*,T190315P00029500,,put,03/15/2019,03/04/2019,29.5,0.2,0.19,0.21,1673,5817,6564
T,29.98,*,T190315C00030000,,call,03/15/2019,03/04/2019,30,0.4,0.38,0.4,3530,25864,26879
T,29.98,*,T190315P00030000,,put,03/15/2019,03/04/2019,30,0.38,0.36,0.38,4337,28729,28328
T,29.98,*,T190315C00030500,,call,03/15/2019,03/04/2019,30.5,0.17,0.16,0.18,2497,1629,2977
T,29.98,*,T190315P00030500,,put,03/15/2019,03/04/2019,30.5,0.65,0.64,0.67,864,3690,3666
T,29.98,*,T190315C00031000,,call,03/15/2019,03/04/2019,31,0.06,0.06,0.07,3360,30979,30972
T,29.98,*,T190315P00031000,,put,03/15/2019,03/04/2019,31,1.07,1.04,1.07,750,10872,10721
T,29.98,*,T190315C00031500,,call,03/15/2019,03/04/2019,31.5,0.03,0.02,0.03,416,5448,5315
T,29.98,*,T190315P00031500,,put,03/15/2019,03/04/2019,31.5,1.53,1.5,1.58,316,1152,1095
T,29.98,*,T190315C00032000,,call,03/15/2019,03/04/2019,32,0.01,0.01,0.02,327,15733,15554
T,29.98,*,T190315P00032000,,put,03/15/2019,03/04/2019,32,2.18,1.97,2.03,329,4223,3088
T,29.98,*,T190315C00032500,,call,03/15/2019,03/04/2019,32.5,0.01,0,0.03,35,2139,2174
T,29.98,*,T190315P00032500,,put,03/15/2019,03/04/2019,32.5,2.59,2.47,2.57,661,307,439
T,29.98,*,T190315C00033000,,call,03/15/2019,03/04/2019,33,0.01,0,0.01,98,19809,19779
T,29.98,*,T190315P00033000,,put,03/15/2019,03/04/2019,33,3.25,2.99,3.05,37,683,718
T,29.98,*,T190315C00033500,,call,03/15/2019,03/04/2019,33.5,0.01,0,0.02,0,137,137
T,29.98,*,T190315P00033500,,put,03/15/2019,03/04/2019,33.5,2.35,3.45,3.55,0,0,0
T,29.98,*,T190315C00034000,,call,03/15/2019,03/04/2019,34,0.01,0,0.01,10,7288,7278
T,29.98,*,T190315P00034000,,put,03/15/2019,03/04/2019,34,2.84,3.95,4.05,0,2,2
T,29.98,*,T190315C00034500,,call,03/15/2019,03/04/2019,34.5,0,0,0.01,0,0,0
T,29.98,*,T190315P00034500,,put,03/15/2019,03/04/2019,34.5,3.6,4.45,4.55,0,56,56
T,29.98,*,T190315C00035000,,call,03/15/2019,03/04/2019,35,0.01,0,0.01,0,3413,3413
T,29.98,*,T190315P00035000,,put,03/15/2019,03/04/2019,35,5.1,4.95,5.05,4,65,69
T,29.98,*,T190315C00035500,,call,03/15/2019,03/04/2019,35.5,0,0,0.02,0,0,0
T,29.98,*,T190315P00035500,,put,03/15/2019,03/04/2019,35.5,4.2,5.45,5.55,0,0,0
T,29.98,*,T190315C00036000,,call,03/15/2019,03/04/2019,36,0.03,0,0.02,0,143,143
T,29.98,*,T190315P00036000,,put,03/15/2019,03/04/2019,36,5.7,5.95,6.05,37,51,51
T,29.98,*,T190315C00036500,,call,03/15/2019,03/04/2019,36.5,0,0,0.02,0,0,0
T,29.98,*,T190315P00036500,,put,03/15/2019,03/04/2019,36.5,5.2,6.45,6.55,0,0,0
T,29.98,*,T190315C00037000,,call,03/15/2019,03/04/2019,37,0,0,0.02,0,0,0
T,29.98,*,T190315P00037000,,put,03/15/2019,03/04/2019,37,0,6.95,7.05,0,0,0
T,29.98,*,T190315C00037500,,call,03/15/2019,03/04/2019,37.5,0,0,0.02,0,0,0
T,29.98,*,T190315P00037500,,put,03/15/2019,03/04/2019,37.5,0,7.45,7.6,0,0,0
T,29.98,*,T190315C00038000,,call,03/15/2019,03/04/2019,38,0.01,0,0.02,0,3,3
T,29.98,*,T190315P00038000,,put,03/15/2019,03/04/2019,38,6.85,7.9,8.1,0,51,51
T,29.98,*,T190315C00039000,,call,03/15/2019,03/04/2019,39,0,0,0.02,0,0,0
T,29.98,*,T190315P00039000,,put,03/15/2019,03/04/2019,39,8.1,8.9,9.1,1,0,1
T,29.98,*,T190322C00022000,,call,03/22/2019,03/04/2019,22,0,7.95,8.15,0,0,0
T,29.98,*,T190322P00022000,,put,03/22/2019,03/04/2019,22,0.02,0,0.02,0,1,1
T,29.98,*,T190322C00022500,,call,03/22/2019,03/04/2019,22.5,0,7.4,7.65,0,0,0
T,29.98,*,T190322P00022500,,put,03/22/2019,03/04/2019,22.5,0,0,0.03,0,0,0
T,29.98,*,T190322C00023000,,call,03/22/2019,03/04/2019,23,0,6.95,7.1,0,0,0
T,29.98,*,T190322P00023000,,put,03/22/2019,03/04/2019,23,0,0,0.03,0,0,0
T,29.98,*,T190322C00023500,,call,03/22/2019,03/04/2019,23.5,0,6.45,6.6,0,0,0
T,29.98,*,T190322P00023500,,put,03/22/2019,03/04/2019,23.5,0,0,0.03,0,0,0
T,29.98,*,T190322C00024000,,call,03/22/2019,03/04/2019,24,7.05,5.95,6.1,0,20,20
T,29.98,*,T190322P00024000,,put,03/22/2019,03/04/2019,24,0,0,0.03,0,0,0
T,29.98,*,T190322C00024500,,call,03/22/2019,03/04/2019,24.5,0,5.45,5.6,0,0,0
T,29.98,*,T190322P00024500,,put,03/22/2019,03/04/2019,24.5,0,0,0.03,0,0,0
T,29.98,*,T190322C00025000,,call,03/22/2019,03/04/2019,25,0,4.95,5.15,0,0,0
T,29.98,*,T190322P00025000,,put,03/22/2019,03/04/2019,25,0.05,0,0.03,0,10,10
T,29.98,*,T190322C00025500,,call,03/22/2019,03/04/2019,25.5,4.5,4.5,4.6,47,0,47
T,29.98,*,T190322P00025500,,put,03/22/2019,03/04/2019,25.5,0.06,0,0.03,0,1,1
T,29.98,*,T190322C00026000,,call,03/22/2019,03/04/2019,26,3.8,4,4.1,116,0,107
T,29.98,*,T190322P00026000,,put,03/22/2019,03/04/2019,26,0.02,0.01,0.04,0,15,15
T,29.98,*,T190322C00026500,,call,03/22/2019,03/04/2019,26.5,3.3,3.5,3.65,0,1,1
T,29.98,*,T190322P00026500,,put,03/22/2019,03/04/2019,26.5,0.02,0,0.03,2,25,27
T,29.98,*,T190322C00027000,,call,03/22/2019,03/04/2019,27,4.2,3,3.15,0,8,8
T,29.98,*,T190322P00027000,,put,03/22/2019,03/04/2019,27,0.05,0.02,0.04,3,63,63
T,29.98,*,T190322C00027500,,call,03/22/2019,03/04/2019,27.5,2.41,2.56,2.61,1,19,20
T,29.98,*,T190322P00027500,,put,03/22/2019,03/04/2019,27.5,0.03,0.03,0.06,5,66,66
T,29.98,*,T190322C00028000,,call,03/22/2019,03/04/2019,28,2.51,2.01,2.16,5,9,14
T,29.98,*,T190322P00028000,,put,03/22/2019,03/04/2019,28,0.07,0.06,0.08,46,384,416
T,29.98,*,T190322C00028500,,call,03/22/2019,03/04/2019,28.5,1.42,1.55,1.69,0,20,20
T,29.98,*,T190322P00028500,,put,03/22/2019,03/04/2019,28.5,0.13,0.09,0.11,367,195,561
T,29.98,*,T190322C00029000,,call,03/22/2019,03/04/2019,29,1.18,1.18,1.21,82,139,208
T,29.98,*,T190322P00029000,,put,03/22/2019,03/04/2019,29,0.17,0.15,0.17,239,640,750
T,29.98,*,T190322C00029500,,call,03/22/2019,03/04/2019,29.5,0.8,0.8,0.83,211,433,287
T,29.98,*,T190322P00029500,,put,03/22/2019,03/04/2019,29.5,0.34,0.26,0.29,198,715,851
T,29.98,*,T190322C00030000,,call,03/22/2019,03/04/2019,30,0.47,0.47,0.5,416,830,1021
T,29.98,*,T190322P00030000,,put,03/22/2019,03/04/2019,30,0.46,0.44,0.47,755,1018,963
T,29.98,*,T190322C00030500,,call,03/22/2019,03/04/2019,30.5,0.27,0.24,0.28,293,1529,1709
T,29.98,*,T190322P00030500,,put,03/22/2019,03/04/2019,30.5,0.84,0.71,0.74,428,522,805
T,29.98,*,T190322C00031000,,call,03/22/2019,03/04/2019,31,0.11,0.1,0.13,711,2515,2829
T,29.98,*,T190322P00031000,,put,03/22/2019,03/04/2019,31,1.18,1.07,1.11,397,616,489
T,29.98,*,T190322C00031500,,call,03/22/2019,03/04/2019,31.5,0.05,0.04,0.05,235,3102,3163
T,29.98,*,T190322P00031500,,put,03/22/2019,03/04/2019,31.5,1.53,1.5,1.55,49,139,163
T,29.98,*,T190322C00032000,,call,03/22/2019,03/04/2019,32,0.02,0.01,0.03,265,4413,4560
T,29.98,*,T190322P00032000,,put,03/22/2019,03/04/2019,32,2.01,1.99,2.03,11,11,21
T,29.98,*,T190322C00032500,,call,03/22/2019,03/04/2019,32.5,0.03,0,0.02,0,340,340
T,29.98,*,T190322P00032500,,put,03/22/2019,03/04/2019,32.5,2.65,2.44,2.59,87,12,43
T,29.98,*,T190322C00033000,,call,03/22/2019,03/04/2019,33,0.02,0,0.03,0,126,126
T,29.98,*,T190322P00033000,,put,03/22/2019,03/04/2019,33,3.06,2.95,3.05,0,0,0
T,29.98,*,T190322C00033500,,call,03/22/2019,03/04/2019,33.5,0.01,0,0.01,0,20,20
T,29.98,*,T190322P00033500,,put,03/22/2019,03/04/2019,33.5,0,3.45,3.55,0,0,0
T,29.98,*,T190322C00034000,,call,03/22/2019,03/04/2019,34,0.01,0,0.02,0,120,120
T,29.98,*,T190322P00034000,,put,03/22/2019,03/04/2019,34,0,3.95,4.05,0,0,0
T,29.98,*,T190322C00034500,,call,03/22/2019,03/04/2019,34.5,0.02,0,0.02,0,150,150
T,29.98,*,T190322P00034500,,put,03/22/2019,03/04/2019,34.5,0,4.45,4.55,0,0,0
T,29.98,*,T190322C00035000,,call,03/22/2019,03/04/2019,35,0,0,0.02,0,0,0
T,29.98,*,T190322P00035000,,put,03/22/2019,03/04/2019,35,0,4.95,5.1,0,0,0
T,29.98,*,T190322C00035500,,call,03/22/2019,03/04/2019,35.5,0,0,0.02,0,0,0
T,29.98,*,T190322P00035500,,put,03/22/2019,03/04/2019,35.5,0,5.45,5.6,0,0,0
T,29.98,*,T190322C00036000,,call,03/22/2019,03/04/2019,36,0.01,0,0.02,0,10,10
T,29.98,*,T190322P00036000,,put,03/22/2019,03/04/2019,36,0,5.9,6.1,0,0,0
T,29.98,*,T190322C00037000,,call,03/22/2019,03/04/2019,37,0,0,0.02,0,0,0
T,29.98,*,T190322P00037000,,put,03/22/2019,03/04/2019,37,0,6.95,7.1,0,0,0
T,29.98,*,T190322C00037500,,call,03/22/2019,03/04/2019,37.5,0,0,0.02,0,0,0
T,29.98,*,T190322P00037500,,put,03/22/2019,03/04/2019,37.5,0,7.4,7.6,0,0,0
T,29.98,*,T190322C00038000,,call,03/22/2019,03/04/2019,38,0,0,0.02,0,0,0
T,29.98,*,T190322P00038000,,put,03/22/2019,03/04/2019,38,7,7.9,8.1,0,5,5
T,29.98,*,T190329C00021000,,call,03/29/2019,03/04/2019,21,0,8.95,9.15,0,0,0
T,29.98,*,T190329P00021000,,put,03/29/2019,03/04/2019,21,0,0,0.02,0,0,0
T,29.98,*,T190329C00022000,,call,03/29/2019,03/04/2019,22,0,7.95,8.15,0,0,0
T,29.98,*,T190329P00022000,,put,03/29/2019,03/04/2019,22,0,0,0.03,0,0,0
T,29.98,*,T190329C00022500,,call,03/29/2019,03/04/2019,22.5,0,7.45,7.6,0,0,0
T,29.98,*,T190329P00022500,,put,03/29/2019,03/04/2019,22.5,0.03,0,0.03,0,2,2
T,29.98,*,T190329C00023000,,call,03/29/2019,03/04/2019,23,0,6.95,7.15,0,0,0
T,29.98,*,T190329P00023000,,put,03/29/2019,03/04/2019,23,0,0,0.03,0,0,0
T,29.98,*,T190329C00023500,,call,03/29/2019,03/04/2019,23.5,6.85,6.45,6.65,0,1,1
T,29.98,*,T190329P00023500,,put,03/29/2019,03/04/2019,23.5,0.01,0,0.03,0,20,20
T,29.98,*,T190329C00024000,,call,03/29/2019,03/04/2019,24,0,5.95,6.1,0,0,0
T,29.98,*,T190329P00024000,,put,03/29/2019,03/04/2019,24,0.05,0,0.03,0,5,5
T,29.98,*,T190329C00024500,,call,03/29/2019,03/04/2019,24.5,0,5.45,5.6,0,0,0
T,29.98,*,T190329P00024500,,put,03/29/2019,03/04/2019,24.5,0,0,0.03,0,0,0
T,29.98,*,T190329C00025000,,call,03/29/2019,03/04/2019,25,0,5,5.15,0,0,0
T,29.98,*,T190329P00025000,,put,03/29/2019,03/04/2019,25,0.04,0,0.04,0,7,7
T,29.98,*,T190329C00025500,,call,03/29/2019,03/04/2019,25.5,0,4.5,4.65,0,0,0
T,29.98,*,T190329P00025500,,put,03/29/2019,03/04/2019,25.5,0.02,0.01,0.04,0,7,7
T,29.98,*,T190329C00026000,,call,03/29/2019,03/04/2019,26,5.01,4,4.15,0,4,4
T,29.98,*,T190329P00026000,,put,03/29/2019,03/04/2019,26,0.02,0.01,0.04,4,40,40
T,29.98,*,T190329C00026500,,call,03/29/2019,03/04/2019,26.5,3.25,3.5,3.65,0,0,0
T,29.98,*,T190329P00026500,,put,03/29/2019,03/04/2019,26.5,0.04,0.03,0.04,0,563,563
T,29.98,*,T190329C00027000,,call,03/29/2019,03/04/2019,27,2.55,3.05,3.15,0,10,10
T,29.98,*,T190329P00027000,,put,03/29/2019,03/04/2019,27,0.03,0.03,0.06,0,171,171
T,29.98,*,T190329C00027500,,call,03/29/2019,03/04/2019,27.5,3.06,2.55,2.7,0,1,1
T,29.98,*,T190329P00027500,,put,03/29/2019,03/04/2019,27.5,0.09,0.04,0.08,10,11,11
T,29.98,*,T190329C00028000,,call,03/29/2019,03/04/2019,28,2.11,2.12,2.17,1,2,2
T,29.98,*,T190329P00028000,,put,03/29/2019,03/04/2019,28,0.11,0.08,0.11,47,165,206
T,29.98,*,T190329C00028500,,call,03/29/2019,03/04/2019,28.5,2.68,1.61,1.75,0,45,45
T,29.98,*,T190329P00028500,,put,03/29/2019,03/04/2019,28.5,0.18,0.13,0.15,134,112,211
T,29.98,*,T190329C00029000,,call,03/29/2019,03/04/2019,29,1.13,1.25,1.3,28,81,81
T,29.98,*,T190329P00029000,,put,03/29/2019,03/04/2019,29,0.25,0.2,0.23,399,542,878
T,29.98,*,T190329C00029500,,call,03/29/2019,03/04/2019,29.5,0.89,0.88,0.92,43,189,196
T,29.98,*,T190329P00029500,,put,03/29/2019,03/04/2019,29.5,0.36,0.33,0.36,176,871,971
T,29.98,*,T190329C00030000,,call,03/29/2019,03/04/2019,30,0.55,0.56,0.6,533,717,890
T,29.98,*,T190329P00030000,,put,03/29/2019,03/04/2019,30,0.53,0.51,0.54,283,1983,1930
T,29.98,*,T190329C00030500,,call,03/29/2019,03/04/2019,30.5,0.33,0.32,0.35,364,456,716
T,29.98,*,T190329P00030500,,put,03/29/2019,03/04/2019,30.5,0.81,0.76,0.81,221,642,680
T,29.98,*,T190329C00031000,,call,03/29/2019,03/04/2019,31,0.17,0.16,0.18,816,1479,1928
T,29.98,*,T190329P00031000,,put,03/29/2019,03/04/2019,31,1.15,1.1,1.15,68,540,500
T,29.98,*,T190329C00031500,,call,03/29/2019,03/04/2019,31.5,0.08,0.07,0.08,212,5744,5732
T,29.98,*,T190329P00031500,,put,03/29/2019,03/04/2019,31.5,1.6,1.53,1.57,8,75,79
T,29.98,*,T190329C00032000,,call,03/29/2019,03/04/2019,32,0.04,0.03,0.05,214,7093,7111
T,29.98,*,T190329P00032000,,put,03/29/2019,03/04/2019,32,1.25,1.98,2.04,0,173,173
T,29.98,*,T190329C00032500,,call,03/29/2019,03/04/2019,32.5,0.02,0.01,0.03,133,1691,1791
T,29.98,*,T190329P00032500,,put,03/29/2019,03/04/2019,32.5,1.62,2.45,2.59,4,3,4
T,29.98,*,T190329C00033000,,call,03/29/2019,03/04/2019,33,0.02,0.01,0.03,26,321,326
T,29.98,*,T190329P00033000,,put,03/29/2019,03/04/2019,33,2.73,2.94,3.1,1,1,0
T,29.98,*,T190329C00033500,,call,03/29/2019,03/04/2019,33.5,0.02,0,0.03,20,305,305
T,29.98,*,T190329P00033500,,put,03/29/2019,03/04/2019,33.5,0,3.45,3.6,0,0,0
