UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,30.51,*,T190322P00032500,,put,03/22/2019,03/20/2019,32.5,1.82,1.94,2.03,0,146,146
T,30.51,*,T190322C00033000,,call,03/22/2019,03/20/2019,33,0.01,0,0.03,0,127,127
T,30.51,*,T190322P00033000,,put,03/22/2019,03/20/2019,33,2.6,2.43,2.55,0,23,0
T,30.51,*,T190322C00033500,,call,03/22/2019,03/20/2019,33.5,0.01,0,0.01,0,20,20
T,30.51,*,T190322P00033500,,put,03/22/2019,03/20/2019,33.5,3,2.94,3.15,47,0,0
T,30.51,*,T190322C00034000,,call,03/22/2019,03/20/2019,34,0.01,0,0.01,0,120,120
T,30.51,*,T190322P00034000,,put,03/22/2019,03/20/2019,34,0,3.4,3.55,0,0,0
T,30.51,*,T190322C00034500,,call,03/22/2019,03/20/2019,34.5,0.02,0,0.03,0,150,150
T,30.51,*,T190322P00034500,,put,03/22/2019,03/20/2019,34.5,0,2.14,4.1,0,0,0
T,30.51,*,T190322C00035000,,call,03/22/2019,03/20/2019,35,0,0,0.03,0,0,0
T,30.51,*,T190322P00035000,,put,03/22/2019,03/20/2019,35,4.3,2.64,4.55,0,35,0
T,30.51,*,T190322C00035500,,call,03/22/2019,03/20/2019,35.5,0,0,0.03,0,0,0
T,30.51,*,T190322P00035500,,put,03/22/2019,03/20/2019,35.5,0,3.15,5.3,0,0,0
T,30.51,*,T190322C00036000,,call,03/22/2019,03/20/2019,36,0.01,0,0.02,0,10,10
T,30.51,*,T190322P00036000,,put,03/22/2019,03/20/2019,36,0,4.85,6.75,0,0,0
T,30.51,*,T190322C00037000,,call,03/22/2019,03/20/2019,37,0,0,0.03,0,0,0
T,30.51,*,T190322P00037000,,put,03/22/2019,03/20/2019,37,7.1,5.85,6.85,0,0,0
T,30.51,*,T190322C00037500,,call,03/22/2019,03/20/2019,37.5,0,0,2.13,0,0,0
T,30.51,*,T190322P00037500,,put,03/22/2019,03/20/2019,37.5,0,6.35,8.7,0,0,0
T,30.51,*,T190322C00038000,,call,03/22/2019,03/20/2019,38,0,0,0.03,0,0,0
T,30.51,*,T190322P00038000,,put,03/22/2019,03/20/2019,38,7.3,6.8,8,0,1,0
T,30.51,*,T190329C00021000,,call,03/29/2019,03/20/2019,21,0,9.3,9.8,0,0,0
T,30.51,*,T190329P00021000,,put,03/29/2019,03/20/2019,21,0,0,0.02,0,0,0
T,30.51,*,T190329C00022000,,call,03/29/2019,03/20/2019,22,0,8.3,8.8,0,0,0
T,30.51,*,T190329P00022000,,put,03/29/2019,03/20/2019,22,0,0,0.02,0,0,0
T,30.51,*,T190329C00022500,,call,03/29/2019,03/20/2019,22.5,0,7.8,8.3,0,0,0
T,30.51,*,T190329P00022500,,put,03/29/2019,03/20/2019,22.5,0.03,0,0.02,0,2,2
T,30.51,*,T190329C00023000,,call,03/29/2019,03/20/2019,23,0,7.4,7.7,0,0,0
T,30.51,*,T190329P00023000,,put,03/29/2019,03/20/2019,23,0,0,0.02,0,0,0
T,30.51,*,T190329C00023500,,call,03/29/2019,03/20/2019,23.5,6.85,6.9,7.15,0,1,1
T,30.51,*,T190329P00023500,,put,03/29/2019,03/20/2019,23.5,0.01,0,0.02,0,20,20
T,30.51,*,T190329C00024000,,call,03/29/2019,03/20/2019,24,0,6.4,6.65,0,0,0
T,30.51,*,T190329P00024000,,put,03/29/2019,03/20/2019,24,0.05,0,0.02,0,5,5
T,30.51,*,T190329C00024500,,call,03/29/2019,03/20/2019,24.5,0,5.95,6.15,0,0,0
T,30.51,*,T190329P00024500,,put,03/29/2019,03/20/2019,24.5,0,0,0.02,0,0,0
T,30.51,*,T190329C00025000,,call,03/29/2019,03/20/2019,25,0,5.45,5.65,0,0,0
T,30.51,*,T190329P00025000,,put,03/29/2019,03/20/2019,25,0,0,0.02,0,7,7
T,30.51,*,T190329C00025500,,call,03/29/2019,03/20/2019,25.5,5.25,4.95,5.25,0,3,3
T,30.51,*,T190329P00025500,,put,03/29/2019,03/20/2019,25.5,0.02,0,0.02,0,7,7
T,30.51,*,T190329C00026000,,call,03/29/2019,03/20/2019,26,5.01,4.45,4.65,0,4,4
T,30.51,*,T190329P00026000,,put,03/29/2019,03/20/2019,26,0.02,0,0.02,0,38,38
T,30.51,*,T190329C00026500,,call,03/29/2019,03/20/2019,26.5,3.8,3.95,4.15,0,16,16
T,30.51,*,T190329P00026500,,put,03/29/2019,03/20/2019,26.5,0.03,0,0.03,0,568,568
T,30.51,*,T190329C00027000,,call,03/29/2019,03/20/2019,27,3.75,3.45,3.65,0,31,31
T,30.51,*,T190329P00027000,,put,03/29/2019,03/20/2019,27,0.01,0,0.03,0,167,167
T,30.51,*,T190329C00027500,,call,03/29/2019,03/20/2019,27.5,3.25,3,3.1,0,13,13
T,30.51,*,T190329P00027500,,put,03/29/2019,03/20/2019,27.5,0.02,0,0.04,0,55,55
T,30.51,*,T190329C00028000,,call,03/29/2019,03/20/2019,28,2.65,2.51,2.6,84,309,398
T,30.51,*,T190329P00028000,,put,03/29/2019,03/20/2019,28,0.01,0,0.03,58,213,271
T,30.51,*,T190329C00028500,,call,03/29/2019,03/20/2019,28.5,2.3,2.04,2.08,0,102,102
T,30.51,*,T190329P00028500,,put,03/29/2019,03/20/2019,28.5,0.01,0.01,0.02,0,613,613
T,30.51,*,T190329C00029000,,call,03/29/2019,03/20/2019,29,1.75,1.54,1.59,6,395,395
T,30.51,*,T190329P00029000,,put,03/29/2019,03/20/2019,29,0.03,0.02,0.03,71,1120,1169
T,30.51,*,T190329C00029500,,call,03/29/2019,03/20/2019,29.5,1.28,1.07,1.11,72,400,399
T,30.51,*,T190329P00029500,,put,03/29/2019,03/20/2019,29.5,0.06,0.03,0.06,128,1726,1816
T,30.51,*,T190329C00030000,,call,03/29/2019,03/20/2019,30,0.65,0.64,0.67,116,1990,2024
T,30.51,*,T190329P00030000,,put,03/29/2019,03/20/2019,30,0.1,0.1,0.12,423,2871,2998
T,30.51,*,T190329C00030500,,call,03/29/2019,03/20/2019,30.5,0.33,0.3,0.32,230,2110,2247
T,30.51,*,T190329P00030500,,put,03/29/2019,03/20/2019,30.5,0.27,0.26,0.28,551,2212,2513
T,30.51,*,T190329C00031000,,call,03/29/2019,03/20/2019,31,0.12,0.1,0.12,546,5507,5772
T,30.51,*,T190329P00031000,,put,03/29/2019,03/20/2019,31,0.55,0.56,0.58,71,998,1028
T,30.51,*,T190329C00031500,,call,03/29/2019,03/20/2019,31.5,0.03,0.03,0.05,708,7374,7330
T,30.51,*,T190329P00031500,,put,03/29/2019,03/20/2019,31.5,0.91,0.97,1.02,104,367,414
T,30.51,*,T190329C00032000,,call,03/29/2019,03/20/2019,32,0.02,0.01,0.02,125,7264,7271
T,30.51,*,T190329P00032000,,put,03/29/2019,03/20/2019,32,1.28,1.44,1.52,6,142,141
T,30.51,*,T190329C00032500,,call,03/29/2019,03/20/2019,32.5,0.01,0,0.02,4,1795,1798
T,30.51,*,T190329P00032500,,put,03/29/2019,03/20/2019,32.5,2.01,1.93,2.04,0,34,34
T,30.51,*,T190329C00033000,,call,03/29/2019,03/20/2019,33,0.01,0,0.01,0,338,338
T,30.51,*,T190329P00033000,,put,03/29/2019,03/20/2019,33,2.21,2.43,2.55,0,11,0
T,30.51,*,T190329C00033500,,call,03/29/2019,03/20/2019,33.5,0.01,0,0.01,0,304,304
T,30.51,*,T190329P00033500,,put,03/29/2019,03/20/2019,33.5,2.75,2.93,3.05,0,2,0
T,30.51,*,T190329C00034000,,call,03/29/2019,03/20/2019,34,0.01,0,0.01,0,67,67
T,30.51,*,T190329P00034000,,put,03/29/2019,03/20/2019,34,4.95,3.4,3.55,0,0,0
T,30.51,*,T190329C00034500,,call,03/29/2019,03/20/2019,34.5,0,0,0.02,0,0,0
T,30.51,*,T190329P00034500,,put,03/29/2019,03/20/2019,34.5,3.85,3.9,4.1,0,0,0
T,30.51,*,T190329C00035000,,call,03/29/2019,03/20/2019,35,0.02,0,0.01,0,10,10
T,30.51,*,T190329P00035000,,put,03/29/2019,03/20/2019,35,4.35,4.4,4.6,0,0,0
T,30.51,*,T190329C00035500,,call,03/29/2019,03/20/2019,35.5,0,0,0.02,0,0,0
T,30.51,*,T190329P00035500,,put,03/29/2019,03/20/2019,35.5,0,4.9,5.05,0,0,0
T,30.51,*,T190329C00036000,,call,03/29/2019,03/20/2019,36,0,0,0.02,0,0,0
T,30.51,*,T190329P00036000,,put,03/29/2019,03/20/2019,36,5.45,5.3,5.55,0,7,0
T,30.51,*,T190329C00036500,,call,03/29/2019,03/20/2019,36.5,0,0,0.01,0,0,0
T,30.51,*,T190329P00036500,,put,03/29/2019,03/20/2019,36.5,5.95,5.85,6.1,0,2,0
T,30.51,*,T190329C00037000,,call,03/29/2019,03/20/2019,37,0,0,0.02,0,0,0
T,30.51,*,T190329P00037000,,put,03/29/2019,03/20/2019,37,0,6.4,6.6,0,0,0
T,30.51,*,T190329C00037500,,call,03/29/2019,03/20/2019,37.5,0,0,0.02,0,0,0
T,30.51,*,T190329P00037500,,put,03/29/2019,03/20/2019,37.5,7,6.9,7.1,0,0,0
T,30.51,*,T190329C00038000,,call,03/29/2019,03/20/2019,38,0,0,0.02,0,0,0
T,30.51,*,T190329P00038000,,put,03/29/2019,03/20/2019,38,0,7.35,7.6,0,0,0
T,30.51,*,T190329C00039000,,call,03/29/2019,03/20/2019,39,0,0,0.02,0,0,0
T,30.51,*,T190329P00039000,,put,03/29/2019,03/20/2019,39,0,8.35,8.65,0,0,0
T,30.51,*,T190405C00023000,,call,04/05/2019,03/20/2019,23,0,7.45,7.65,0,0,0
T,30.51,*,T190405P00023000,,put,04/05/2019,03/20/2019,23,0,0,0.02,0,0,0
T,30.51,*,T190405C00024000,,call,04/05/2019,03/20/2019,24,6.3,6.45,6.65,0,27,27
T,30.51,*,T190405P00024000,,put,04/05/2019,03/20/2019,24,0.01,0,0.02,0,10,10
T,30.51,*,T190405C00024500,,call,04/05/2019,03/20/2019,24.5,0,5.95,6.15,0,0,0
T,30.51,*,T190405P00024500,,put,04/05/2019,03/20/2019,24.5,0.01,0,0.02,0,10,10
T,30.51,*,T190405C00025000,,call,04/05/2019,03/20/2019,25,5.95,5.45,5.65,0,5,5
T,30.51,*,T190405P00025000,,put,04/05/2019,03/20/2019,25,0.01,0,0.03,0,10,10
T,30.51,*,T190405C00025500,,call,04/05/2019,03/20/2019,25.5,0,4.95,5.15,0,0,0
T,30.51,*,T190405P00025500,,put,04/05/2019,03/20/2019,25.5,0,0,0.03,0,0,0
T,30.51,*,T190405C00026000,,call,04/05/2019,03/20/2019,26,5.25,4.45,4.65,0,10,10
T,30.51,*,T190405P00026000,,put,04/05/2019,03/20/2019,26,0,0,0.03,0,0,0
T,30.51,*,T190405C00026500,,call,04/05/2019,03/20/2019,26.5,0,3.95,4.15,0,0,0
T,30.51,*,T190405P00026500,,put,04/05/2019,03/20/2019,26.5,0.02,0,0.03,0,489,489
T,30.51,*,T190405C00027000,,call,04/05/2019,03/20/2019,27,4.35,3.45,3.65,0,4,4
T,30.51,*,T190405P00027000,,put,04/05/2019,03/20/2019,27,0.06,0,0.01,0,68,68
T,30.51,*,T190405C00027500,,call,04/05/2019,03/20/2019,27.5,3.05,3,3.15,48,6,54
T,30.51,*,T190405P00027500,,put,04/05/2019,03/20/2019,27.5,0.03,0,0.04,0,44,44
T,30.51,*,T190405C00028000,,call,04/05/2019,03/20/2019,28,2.64,2.55,2.6,0,200,200
T,30.51,*,T190405P00028000,,put,04/05/2019,03/20/2019,28,0.03,0,0.05,0,681,681
T,30.51,*,T190405C00028500,,call,04/05/2019,03/20/2019,28.5,2.22,2.07,2.11,0,10,10
T,30.51,*,T190405P00028500,,put,04/05/2019,03/20/2019,28.5,0.05,0.02,0.06,2,217,218
T,30.51,*,T190405C00029000,,call,04/05/2019,03/20/2019,29,1.81,1.59,1.64,12,371,361
T,30.51,*,T190405P00029000,,put,04/05/2019,03/20/2019,29,0.05,0.05,0.06,104,594,637
T,30.51,*,T190405C00029500,,call,04/05/2019,03/20/2019,29.5,1.2,1.14,1.18,472,2062,2494
T,30.51,*,T190405P00029500,,put,04/05/2019,03/20/2019,29.5,0.1,0.09,0.12,216,1170,1382
T,30.51,*,T190405C00030000,,call,04/05/2019,03/20/2019,30,0.93,0.74,0.77,104,917,991
T,30.51,*,T190405P00030000,,put,04/05/2019,03/20/2019,30,0.21,0.18,0.22,137,1898,1934
T,30.51,*,T190405C00030500,,call,04/05/2019,03/20/2019,30.5,0.53,0.41,0.43,72,2233,2270
T,30.51,*,T190405P00030500,,put,04/05/2019,03/20/2019,30.5,0.36,0.35,0.38,190,2286,2308
T,30.51,*,T190405C00031000,,call,04/05/2019,03/20/2019,31,0.2,0.19,0.2,213,2685,2733
T,30.51,*,T190405P00031000,,put,04/05/2019,03/20/2019,31,0.49,0.62,0.66,47,994,1030
T,30.51,*,T190405C00031500,,call,04/05/2019,03/20/2019,31.5,0.1,0.07,0.09,63,1262,1284
T,30.51,*,T190405P00031500,,put,04/05/2019,03/20/2019,31.5,0.86,1,1.05,4,85,86
T,30.51,*,T190405C00032000,,call,04/05/2019,03/20/2019,32,0.03,0.01,0.04,4,1122,1120
T,30.51,*,T190405P00032000,,put,04/05/2019,03/20/2019,32,1.3,1.46,1.51,10,35,35
T,30.51,*,T190405C00032500,,call,04/05/2019,03/20/2019,32.5,0.01,0,0.03,0,651,651
T,30.51,*,T190405P00032500,,put,04/05/2019,03/20/2019,32.5,1.99,1.91,2.07,1,1,0
T,30.51,*,T190405C00033000,,call,04/05/2019,03/20/2019,33,0.01,0,0.03,0,234,234
T,30.51,*,T190405P00033000,,put,04/05/2019,03/20/2019,33,0,2.42,2.53,0,0,0
T,30.51,*,T190405C00033500,,call,04/05/2019,03/20/2019,33.5,0.02,0,0.02,0,16,16
T,30.51,*,T190405P00033500,,put,04/05/2019,03/20/2019,33.5,2.71,2.93,3.05,0,10,0
T,30.51,*,T190405C00034000,,call,04/05/2019,03/20/2019,34,0.03,0,0.02,0,20,20
T,30.51,*,T190405P00034000,,put,04/05/2019,03/20/2019,34,3.24,3.4,3.55,0,20,20
T,30.51,*,T190405C00034500,,call,04/05/2019,03/20/2019,34.5,0.02,0,0.02,0,5,5
T,30.51,*,T190405P00034500,,put,04/05/2019,03/20/2019,34.5,0,3.9,4.05,0,0,0
T,30.51,*,T190405C00035000,,call,04/05/2019,03/20/2019,35,0,0,0.02,0,0,0
T,30.51,*,T190405P00035000,,put,04/05/2019,03/20/2019,35,0,4.4,4.55,0,0,0
T,30.51,*,T190405C00035500,,call,04/05/2019,03/20/2019,35.5,0,0,0.02,0,0,0
T,30.51,*,T190405P00035500,,put,04/05/2019,03/20/2019,35.5,4.8,4.9,5.05,0,10,10
T,30.51,*,T190405C00036000,,call,04/05/2019,03/20/2019,36,0,0,0.02,0,0,0
T,30.51,*,T190405P00036000,,put,04/05/2019,03/20/2019,36,0,5.4,5.6,0,0,0
T,30.51,*,T190405C00036500,,call,04/05/2019,03/20/2019,36.5,0,0,0.02,0,0,0
T,30.51,*,T190405P00036500,,put,04/05/2019,03/20/2019,36.5,0,5.9,6.1,0,0,0
T,30.51,*,T190405C00037000,,call,04/05/2019,03/20/2019,37,0,0,0.02,0,0,0
T,30.51,*,T190405P00037000,,put,04/05/2019,03/20/2019,37,0,6.4,6.6,0,0,0
T,30.51,*,T190405C00037500,,call,04/05/2019,03/20/2019,37.5,0,0,0.02,0,0,0
T,30.51,*,T190405P00037500,,put,04/05/2019,03/20/2019,37.5,0,6.9,7.1,0,0,0
T,30.51,*,T190405C00038000,,call,04/05/2019,03/20/2019,38,0,0,0.02,0,0,0
T,30.51,*,T190405P00038000,,put,04/05/2019,03/20/2019,38,0,7.4,7.6,0,0,0
T,30.51,*,T190412C00023000,,call,04/12/2019,03/20/2019,23,0,7.45,7.65,0,0,0
T,30.51,*,T190412P00023000,,put,04/12/2019,03/20/2019,23,0,0,0.02,0,0,0
T,30.51,*,T190412C00024000,,call,04/12/2019,03/20/2019,24,0,6.45,6.65,0,0,0
T,30.51,*,T190412P00024000,,put,04/12/2019,03/20/2019,24,0.04,0,0.03,0,1,1
T,30.51,*,T190412C00024500,,call,04/12/2019,03/20/2019,24.5,0,5.95,6.15,0,0,0
T,30.51,*,T190412P00024500,,put,04/12/2019,03/20/2019,24.5,0.02,0,0.03,0,2,2
T,30.51,*,T190412C00025000,,call,04/12/2019,03/20/2019,25,0,5.45,5.65,0,0,0
T,30.51,*,T190412P00025000,,put,04/12/2019,03/20/2019,25,0.03,0,0.03,0,11,11
T,30.51,*,T190412C00025500,,call,04/12/2019,03/20/2019,25.5,0,4.95,5.15,0,0,0
T,30.51,*,T190412P00025500,,put,04/12/2019,03/20/2019,25.5,0,0,0.03,0,0,0
T,30.51,*,T190412C00026000,,call,04/12/2019,03/20/2019,26,0,4.5,4.65,0,0,0
T,30.51,*,T190412P00026000,,put,04/12/2019,03/20/2019,26,0.04,0,0.04,0,1,1
T,30.51,*,T190412C00026500,,call,04/12/2019,03/20/2019,26.5,0,4,4.15,0,0,0
T,30.51,*,T190412P00026500,,put,04/12/2019,03/20/2019,26.5,0.02,0,0.04,0,460,460
T,30.51,*,T190412C00027000,,call,04/12/2019,03/20/2019,27,3.55,3.5,3.65,0,4,4
T,30.51,*,T190412P00027000,,put,04/12/2019,03/20/2019,27,0.02,0.01,0.05,1,14,13
T,30.51,*,T190412C00027500,,call,04/12/2019,03/20/2019,27.5,2.93,3,3.15,0,24,24
T,30.51,*,T190412P00027500,,put,04/12/2019,03/20/2019,27.5,0.03,0.03,0.07,40,43,82
T,30.51,*,T190412C00028000,,call,04/12/2019,03/20/2019,28,2.51,2.55,2.61,1,73,74
T,30.51,*,T190412P00028000,,put,04/12/2019,03/20/2019,28,0.05,0.04,0.08,5,71,66
T,30.51,*,T190412C00028500,,call,04/12/2019,03/20/2019,28.5,2.02,2.03,2.18,0,164,164
T,30.51,*,T190412P00028500,,put,04/12/2019,03/20/2019,28.5,0.1,0.08,0.11,1,711,711
T,30.51,*,T190412C00029000,,call,04/12/2019,03/20/2019,29,1.53,1.56,1.69,0,230,230
T,30.51,*,T190412P00029000,,put,04/12/2019,03/20/2019,29,0.12,0.13,0.17,10,642,642
T,30.51,*,T190412C00029500,,call,04/12/2019,03/20/2019,29.5,1.35,1.14,1.24,0,2014,2014
T,30.51,*,T190412P00029500,,put,04/12/2019,03/20/2019,29.5,0.26,0.25,0.28,67,597,662
T,30.51,*,T190412C00030000,,call,04/12/2019,03/20/2019,30,0.79,0.74,0.77,149,2184,2247
T,30.51,*,T190412P00030000,,put,04/12/2019,03/20/2019,30,0.35,0.42,0.46,42,1664,1706
T,30.51,*,T190412C00030500,,call,04/12/2019,03/20/2019,30.5,0.44,0.42,0.45,81,1511,1582
T,30.51,*,T190412P00030500,,put,04/12/2019,03/20/2019,30.5,0.7,0.69,0.73,77,324,400
T,30.51,*,T190412C00031000,,call,04/12/2019,03/20/2019,31,0.22,0.2,0.23,339,3344,3552
T,30.51,*,T190412P00031000,,put,04/12/2019,03/20/2019,31,1.08,1.04,1.11,6,102,105
T,30.51,*,T190412C00031500,,call,04/12/2019,03/20/2019,31.5,0.1,0.09,0.11,69,5228,5273
T,30.51,*,T190412P00031500,,put,04/12/2019,03/20/2019,31.5,1.32,1.41,1.56,0,20,20
T,30.51,*,T190412C00032000,,call,04/12/2019,03/20/2019,32,0.05,0.03,0.06,0,381,381
T,30.51,*,T190412P00032000,,put,04/12/2019,03/20/2019,32,1.81,1.88,2.02,0,2,2
T,30.51,*,T190412C00032500,,call,04/12/2019,03/20/2019,32.5,0.04,0,0.04,0,4,4
T,30.51,*,T190412P00032500,,put,04/12/2019,03/20/2019,32.5,0,2.39,2.51,0,0,0
T,30.51,*,T190412C00033000,,call,04/12/2019,03/20/2019,33,0.02,0,0.03,0,3,3
T,30.51,*,T190412P00033000,,put,04/12/2019,03/20/2019,33,0,2.87,3.05,0,0,0
T,30.51,*,T190412C00033500,,call,04/12/2019,03/20/2019,33.5,0,0,0.03,0,0,0
T,30.51,*,T190412P00033500,,put,04/12/2019,03/20/2019,33.5,0,3.35,3.5,0,0,0
T,30.51,*,T190412C00034000,,call,04/12/2019,03/20/2019,34,0.01,0,0.02,0,4,4
T,30.51,*,T190412P00034000,,put,04/12/2019,03/20/2019,34,0,3.85,4,0,0,0
T,30.51,*,T190412C00034500,,call,04/12/2019,03/20/2019,34.5,0,0,0.02,0,0,0
T,30.51,*,T190412P00034500,,put,04/12/2019,03/20/2019,34.5,0,4.35,4.55,0,0,0
T,30.51,*,T190412C00035000,,call,04/12/2019,03/20/2019,35,0,0,0.02,0,0,0
T,30.51,*,T190412P00035000,,put,04/12/2019,03/20/2019,35,0,4.85,5.05,0,0,0
T,30.51,*,T190412C00035500,,call,04/12/2019,03/20/2019,35.5,0,0,0.02,0,0,0
T,30.51,*,T190412P00035500,,put,04/12/2019,03/20/2019,35.5,0,5.35,5.55,0,0,0
T,30.51,*,T190412C00036000,,call,04/12/2019,03/20/2019,36,0,0,0.02,0,0,0
T,30.51,*,T190412P00036000,,put,04/12/2019,03/20/2019,36,0,5.85,6.05,0,0,0
T,30.51,*,T190412C00036500,,call,04/12/2019,03/20/2019,36.5,0,0,0.02,0,0,0
T,30.51,*,T190412P00036500,,put,04/12/2019,03/20/2019,36.5,0,6.35,6.55,0,0,0
T,30.51,*,T190412C00037000,,call,04/12/2019,03/20/2019,37,0,0,0.02,0,0,0
T,30.51,*,T190412P00037000,,put,04/12/2019,03/20/2019,37,0,6.85,7.05,0,0,0
T,30.51,*,T190412C00037500,,call,04/12/2019,03/20/2019,37.5,0,0,0.02,0,0,0
T,30.51,*,T190412P00037500,,put,04/12/2019,03/20/2019,37.5,0,7.35,7.55,0,0,0
T,30.51,*,T190412C00038000,,call,04/12/2019,03/20/2019,38,0,0,0.02,0,0,0
T,30.51,*,T190412P00038000,,put,04/12/2019,03/20/2019,38,0,7.85,8.05,0,0,0
T,30.51,*,T190418C00015000,,call,04/18/2019,03/20/2019,15,14.5,15.45,15.65,0,32,32
T,30.51,*,T190418P00015000,,put,04/18/2019,03/20/2019,15,0.04,0,0.02,0,50,50
T,30.51,*,T190418C00016000,,call,04/18/2019,03/20/2019,16,0,14.45,14.65,0,0,0
T,30.51,*,T190418P00016000,,put,04/18/2019,03/20/2019,16,0.04,0,0.02,0,2,2
T,30.51,*,T190418C00017000,,call,04/18/2019,03/20/2019,17,13.85,13.45,13.65,0,149,149
T,30.51,*,T190418P00017000,,put,04/18/2019,03/20/2019,17,0,0,0.02,0,0,0
T,30.51,*,T190418C00018000,,call,04/18/2019,03/20/2019,18,13.2,12.45,12.65,0,97,97
T,30.51,*,T190418P00018000,,put,04/18/2019,03/20/2019,18,0.05,0,0.02,0,40,40
