UnderlyingSymbol,UnderlyingPrice,Exchange,OptionRoot,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest
T,30.77,*,T190329P00035000,,put,03/29/2019,03/25/2019,35,4,4.15,4.25,4,9,13
T,30.77,*,T190329C00035500,,call,03/29/2019,03/25/2019,35.5,0,0,0.02,0,0,0
T,30.77,*,T190329P00035500,,put,03/29/2019,03/25/2019,35.5,0,4.65,4.75,0,0,0
T,30.77,*,T190329C00036000,,call,03/29/2019,03/25/2019,36,0,0,0.02,0,0,0
T,30.77,*,T190329P00036000,,put,03/29/2019,03/25/2019,36,5.45,5.15,5.25,0,0,0
T,30.77,*,T190329C00036500,,call,03/29/2019,03/25/2019,36.5,0,0,0.02,0,0,0
T,30.77,*,T190329P00036500,,put,03/29/2019,03/25/2019,36.5,5.95,5.65,5.75,0,0,0
T,30.77,*,T190329C00037000,,call,03/29/2019,03/25/2019,37,0,0,0.02,0,0,0
T,30.77,*,T190329P00037000,,put,03/29/2019,03/25/2019,37,0,6.15,6.4,0,0,0
T,30.77,*,T190329C00037500,,call,03/29/2019,03/25/2019,37.5,0,0,0.02,0,0,0
T,30.77,*,T190329P00037500,,put,03/29/2019,03/25/2019,37.5,7,6.65,6.85,0,0,0
T,30.77,*,T190329C00038000,,call,03/29/2019,03/25/2019,38,0,0,0.02,0,0,0
T,30.77,*,T190329P00038000,,put,03/29/2019,03/25/2019,38,0,7.15,7.35,0,0,0
T,30.77,*,T190329C00039000,,call,03/29/2019,03/25/2019,39,0,0,0.02,0,0,0
T,30.77,*,T190329P00039000,,put,03/29/2019,03/25/2019,39,0,8.15,8.35,0,0,0
T,30.77,*,T190405C00023000,,call,04/05/2019,03/25/2019,23,0,7.75,8.05,0,0,0
T,30.77,*,T190405P00023000,,put,04/05/2019,03/25/2019,23,0,0,0.02,0,0,0
T,30.77,*,T190405C00024000,,call,04/05/2019,03/25/2019,24,6.3,6.7,6.9,0,27,27
T,30.77,*,T190405P00024000,,put,04/05/2019,03/25/2019,24,0.01,0,0.02,0,10,10
T,30.77,*,T190405C00024500,,call,04/05/2019,03/25/2019,24.5,0,6.2,6.4,0,0,0
T,30.77,*,T190405P00024500,,put,04/05/2019,03/25/2019,24.5,0.01,0,0.02,0,10,10
T,30.77,*,T190405C00025000,,call,04/05/2019,03/25/2019,25,5.86,5.7,5.9,5,15,20
T,30.77,*,T190405P00025000,,put,04/05/2019,03/25/2019,25,0.01,0,0.02,0,10,10
T,30.77,*,T190405C00025500,,call,04/05/2019,03/25/2019,25.5,0,5.25,5.55,0,0,0
T,30.77,*,T190405P00025500,,put,04/05/2019,03/25/2019,25.5,0,0,0.03,0,0,0
T,30.77,*,T190405C00026000,,call,04/05/2019,03/25/2019,26,5.25,4.75,4.9,0,10,10
T,30.77,*,T190405P00026000,,put,04/05/2019,03/25/2019,26,0,0,0.02,0,0,0
T,30.77,*,T190405C00026500,,call,04/05/2019,03/25/2019,26.5,0,4.25,4.4,0,0,0
T,30.77,*,T190405P00026500,,put,04/05/2019,03/25/2019,26.5,0.02,0,0.03,0,489,489
T,30.77,*,T190405C00027000,,call,04/05/2019,03/25/2019,27,4.35,3.75,3.9,0,4,4
T,30.77,*,T190405P00027000,,put,04/05/2019,03/25/2019,27,0.01,0,0.04,0,68,68
T,30.77,*,T190405C00027500,,call,04/05/2019,03/25/2019,27.5,3.05,3.2,3.6,0,54,54
T,30.77,*,T190405P00027500,,put,04/05/2019,03/25/2019,27.5,0.02,0,0.04,10,44,44
T,30.77,*,T190405C00028000,,call,04/05/2019,03/25/2019,28,2.89,2.74,2.9,3,200,200
T,30.77,*,T190405P00028000,,put,04/05/2019,03/25/2019,28,0.03,0,0.06,0,681,681
T,30.77,*,T190405C00028500,,call,04/05/2019,03/25/2019,28.5,2.22,2.3,2.41,0,10,10
T,30.77,*,T190405P00028500,,put,04/05/2019,03/25/2019,28.5,0.03,0.02,0.03,0,218,218
T,30.77,*,T190405C00029000,,call,04/05/2019,03/25/2019,29,1.85,1.82,1.87,12,333,335
T,30.77,*,T190405P00029000,,put,04/05/2019,03/25/2019,29,0.05,0.03,0.06,11,632,624
T,30.77,*,T190405C00029500,,call,04/05/2019,03/25/2019,29.5,1.35,1.36,1.47,1001,1429,2270
T,30.77,*,T190405P00029500,,put,04/05/2019,03/25/2019,29.5,0.08,0.06,0.08,134,1760,1874
T,30.77,*,T190405C00030000,,call,04/05/2019,03/25/2019,30,0.88,0.92,0.96,107,998,1013
T,30.77,*,T190405P00030000,,put,04/05/2019,03/25/2019,30,0.15,0.12,0.14,295,2325,2497
T,30.77,*,T190405C00030500,,call,04/05/2019,03/25/2019,30.5,0.57,0.55,0.57,169,2315,2328
T,30.77,*,T190405P00030500,,put,04/05/2019,03/25/2019,30.5,0.31,0.24,0.25,625,2456,2724
T,30.77,*,T190405C00031000,,call,04/05/2019,03/25/2019,31,0.27,0.27,0.29,1064,3341,3569
T,30.77,*,T190405P00031000,,put,04/05/2019,03/25/2019,31,0.48,0.46,0.48,1003,1959,2449
T,30.77,*,T190405C00031500,,call,04/05/2019,03/25/2019,31.5,0.11,0.1,0.12,491,3593,3836
T,30.77,*,T190405P00031500,,put,04/05/2019,03/25/2019,31.5,0.82,0.79,0.82,95,143,175
T,30.77,*,T190405C00032000,,call,04/05/2019,03/25/2019,32,0.03,0.03,0.05,165,1270,1285
T,30.77,*,T190405P00032000,,put,04/05/2019,03/25/2019,32,1.31,1.22,1.25,58,134,146
T,30.77,*,T190405C00032500,,call,04/05/2019,03/25/2019,32.5,0.04,0,0.02,0,658,658
T,30.77,*,T190405P00032500,,put,04/05/2019,03/25/2019,32.5,1.79,1.65,1.78,123,0,53
T,30.77,*,T190405C00033000,,call,04/05/2019,03/25/2019,33,0.02,0,0.02,7,235,241
T,30.77,*,T190405P00033000,,put,04/05/2019,03/25/2019,33,0,2.16,2.28,0,0,0
T,30.77,*,T190405C00033500,,call,04/05/2019,03/25/2019,33.5,0.03,0,0.02,30,0,36
T,30.77,*,T190405P00033500,,put,04/05/2019,03/25/2019,33.5,2.71,2.66,2.78,0,0,0
T,30.77,*,T190405C00034000,,call,04/05/2019,03/25/2019,34,0.03,0,0.02,0,20,20
T,30.77,*,T190405P00034000,,put,04/05/2019,03/25/2019,34,3.24,3.15,3.25,0,20,20
T,30.77,*,T190405C00034500,,call,04/05/2019,03/25/2019,34.5,0.02,0,0.02,0,0,5
T,30.77,*,T190405P00034500,,put,04/05/2019,03/25/2019,34.5,0,3.65,3.75,0,0,0
T,30.77,*,T190405C00035000,,call,04/05/2019,03/25/2019,35,0,0,0.02,0,0,0
T,30.77,*,T190405P00035000,,put,04/05/2019,03/25/2019,35,0,4.15,4.25,0,0,0
T,30.77,*,T190405C00035500,,call,04/05/2019,03/25/2019,35.5,0,0,0.02,0,0,0
T,30.77,*,T190405P00035500,,put,04/05/2019,03/25/2019,35.5,4.8,4.65,4.75,0,10,10
T,30.77,*,T190405C00036000,,call,04/05/2019,03/25/2019,36,0,0,0.02,0,0,0
T,30.77,*,T190405P00036000,,put,04/05/2019,03/25/2019,36,4.81,5.15,5.35,0,1,1
T,30.77,*,T190405C00036500,,call,04/05/2019,03/25/2019,36.5,0,0,0.02,0,0,0
T,30.77,*,T190405P00036500,,put,04/05/2019,03/25/2019,36.5,0,5.6,5.75,0,0,0
T,30.77,*,T190405C00037000,,call,04/05/2019,03/25/2019,37,0,0,0.02,0,0,0
T,30.77,*,T190405P00037000,,put,04/05/2019,03/25/2019,37,0,6.1,6.25,0,0,0
T,30.77,*,T190405C00037500,,call,04/05/2019,03/25/2019,37.5,0,0,0.02,0,0,0
T,30.77,*,T190405P00037500,,put,04/05/2019,03/25/2019,37.5,0,6.55,6.75,0,0,0
T,30.77,*,T190405C00038000,,call,04/05/2019,03/25/2019,38,0,0,0.02,0,0,0
T,30.77,*,T190405P00038000,,put,04/05/2019,03/25/2019,38,0,7.05,7.35,0,0,0
T,30.77,*,T190412C00023000,,call,04/12/2019,03/25/2019,23,8.15,7.75,7.9,0,10,10
T,30.77,*,T190412P00023000,,put,04/12/2019,03/25/2019,23,0.01,0,0.02,0,30,30
T,30.77,*,T190412C00024000,,call,04/12/2019,03/25/2019,24,0,6.75,6.9,0,0,0
T,30.77,*,T190412P00024000,,put,04/12/2019,03/25/2019,24,0.04,0,0.03,0,1,1
T,30.77,*,T190412C00024500,,call,04/12/2019,03/25/2019,24.5,0,6.25,6.4,0,0,0
T,30.77,*,T190412P00024500,,put,04/12/2019,03/25/2019,24.5,0.02,0,0.03,0,2,2
T,30.77,*,T190412C00025000,,call,04/12/2019,03/25/2019,25,0,5.75,5.9,0,0,0
T,30.77,*,T190412P00025000,,put,04/12/2019,03/25/2019,25,0.03,0,0.03,0,11,11
T,30.77,*,T190412C00025500,,call,04/12/2019,03/25/2019,25.5,0,5.25,5.4,0,0,0
T,30.77,*,T190412P00025500,,put,04/12/2019,03/25/2019,25.5,0,0,0.03,0,0,0
T,30.77,*,T190412C00026000,,call,04/12/2019,03/25/2019,26,5.28,4.75,4.9,0,5,5
T,30.77,*,T190412P00026000,,put,04/12/2019,03/25/2019,26,0.04,0,0.04,0,1,1
T,30.77,*,T190412C00026500,,call,04/12/2019,03/25/2019,26.5,0,4.25,4.4,0,0,0
T,30.77,*,T190412P00026500,,put,04/12/2019,03/25/2019,26.5,0.02,0,0.04,0,460,460
T,30.77,*,T190412C00027000,,call,04/12/2019,03/25/2019,27,3.55,3.75,3.9,0,4,4
T,30.77,*,T190412P00027000,,put,04/12/2019,03/25/2019,27,0.03,0,0.04,0,19,19
T,30.77,*,T190412C00027500,,call,04/12/2019,03/25/2019,27.5,3.45,3.25,3.4,0,24,24
T,30.77,*,T190412P00027500,,put,04/12/2019,03/25/2019,27.5,0.04,0.03,0.04,5,76,76
T,30.77,*,T190412C00028000,,call,04/12/2019,03/25/2019,28,2.88,2.76,2.89,0,74,74
T,30.77,*,T190412P00028000,,put,04/12/2019,03/25/2019,28,0.05,0.04,0.07,0,66,66
T,30.77,*,T190412C00028500,,call,04/12/2019,03/25/2019,28.5,2.67,2.3,2.36,0,163,163
T,30.77,*,T190412P00028500,,put,04/12/2019,03/25/2019,28.5,0.05,0.07,0.09,0,696,696
T,30.77,*,T190412C00029000,,call,04/12/2019,03/25/2019,29,1.53,1.79,1.93,0,230,230
T,30.77,*,T190412P00029000,,put,04/12/2019,03/25/2019,29,0.13,0.11,0.14,16,640,643
T,30.77,*,T190412C00029500,,call,04/12/2019,03/25/2019,29.5,1.32,1.35,1.4,27,2011,2036
T,30.77,*,T190412P00029500,,put,04/12/2019,03/25/2019,29.5,0.19,0.19,0.21,60,736,788
T,30.77,*,T190412C00030000,,call,04/12/2019,03/25/2019,30,0.86,0.92,0.96,35,2181,2209
T,30.77,*,T190412P00030000,,put,04/12/2019,03/25/2019,30,0.34,0.33,0.35,119,1768,1787
T,30.77,*,T190412C00030500,,call,04/12/2019,03/25/2019,30.5,0.58,0.56,0.58,234,1407,1408
T,30.77,*,T190412P00030500,,put,04/12/2019,03/25/2019,30.5,0.55,0.55,0.57,141,311,425
T,30.77,*,T190412C00031000,,call,04/12/2019,03/25/2019,31,0.31,0.28,0.31,451,3243,3681
T,30.77,*,T190412P00031000,,put,04/12/2019,03/25/2019,31,0.91,0.85,0.89,13,211,210
T,30.77,*,T190412C00031500,,call,04/12/2019,03/25/2019,31.5,0.12,0.12,0.14,211,5609,5748
T,30.77,*,T190412P00031500,,put,04/12/2019,03/25/2019,31.5,1.24,1.25,1.28,2,58,58
T,30.77,*,T190412C00032000,,call,04/12/2019,03/25/2019,32,0.06,0.04,0.06,41,628,662
T,30.77,*,T190412P00032000,,put,04/12/2019,03/25/2019,32,1.35,1.69,1.73,0,16,16
T,30.77,*,T190412C00032500,,call,04/12/2019,03/25/2019,32.5,0.04,0.01,0.04,0,8,8
T,30.77,*,T190412P00032500,,put,04/12/2019,03/25/2019,32.5,0,2.14,2.29,0,0,0
T,30.77,*,T190412C00033000,,call,04/12/2019,03/25/2019,33,0.02,0,0.03,0,3,3
T,30.77,*,T190412P00033000,,put,04/12/2019,03/25/2019,33,0,2.62,2.75,0,0,0
T,30.77,*,T190412C00033500,,call,04/12/2019,03/25/2019,33.5,0,0,0.03,0,0,0
T,30.77,*,T190412P00033500,,put,04/12/2019,03/25/2019,33.5,0,3.1,3.25,0,0,0
T,30.77,*,T190412C00034000,,call,04/12/2019,03/25/2019,34,0.01,0,0.02,0,4,4
T,30.77,*,T190412P00034000,,put,04/12/2019,03/25/2019,34,0,3.6,3.75,0,0,0
T,30.77,*,T190412C00034500,,call,04/12/2019,03/25/2019,34.5,0,0,0.02,0,0,0
T,30.77,*,T190412P00034500,,put,04/12/2019,03/25/2019,34.5,0,4.1,4.25,0,0,0
T,30.77,*,T190412C00035000,,call,04/12/2019,03/25/2019,35,0,0,0.02,0,0,0
T,30.77,*,T190412P00035000,,put,04/12/2019,03/25/2019,35,0,4.6,4.75,0,0,0
T,30.77,*,T190412C00035500,,call,04/12/2019,03/25/2019,35.5,0,0,0.02,0,0,0
T,30.77,*,T190412P00035500,,put,04/12/2019,03/25/2019,35.5,0,5.1,5.25,0,0,0
T,30.77,*,T190412C00036000,,call,04/12/2019,03/25/2019,36,0,0,0.02,0,0,0
T,30.77,*,T190412P00036000,,put,04/12/2019,03/25/2019,36,0,5.6,5.75,0,0,0
T,30.77,*,T190412C00036500,,call,04/12/2019,03/25/2019,36.5,0,0,0.02,0,0,0
T,30.77,*,T190412P00036500,,put,04/12/2019,03/25/2019,36.5,0,6.1,6.25,0,0,0
T,30.77,*,T190412C00037000,,call,04/12/2019,03/25/2019,37,0,0,0.02,0,0,0
T,30.77,*,T190412P00037000,,put,04/12/2019,03/25/2019,37,0,6.6,6.75,0,0,0
T,30.77,*,T190412C00037500,,call,04/12/2019,03/25/2019,37.5,0,0,0.02,0,0,0
T,30.77,*,T190412P00037500,,put,04/12/2019,03/25/2019,37.5,0,7.1,7.25,0,0,0
T,30.77,*,T190412C00038000,,call,04/12/2019,03/25/2019,38,0,0,0.02,0,0,0
T,30.77,*,T190412P00038000,,put,04/12/2019,03/25/2019,38,0,7.6,7.75,0,0,0
T,30.77,*,T190418C00015000,,call,04/18/2019,03/25/2019,15,14.5,15.7,17.25,0,32,32
T,30.77,*,T190418P00015000,,put,04/18/2019,03/25/2019,15,0.04,0,0.01,0,50,50
T,30.77,*,T190418C00016000,,call,04/18/2019,03/25/2019,16,0,14.7,15.8,0,0,0
T,30.77,*,T190418P00016000,,put,04/18/2019,03/25/2019,16,0.04,0,0.01,0,2,2
T,30.77,*,T190418C00017000,,call,04/18/2019,03/25/2019,17,13.85,13.7,14.15,0,149,149
T,30.77,*,T190418P00017000,,put,04/18/2019,03/25/2019,17,0,0,0.01,0,0,0
T,30.77,*,T190418C00018000,,call,04/18/2019,03/25/2019,18,13.2,12.7,12.9,0,97,97
T,30.77,*,T190418P00018000,,put,04/18/2019,03/25/2019,18,0.05,0,0.01,0,40,40
T,30.77,*,T190418C00019000,,call,04/18/2019,03/25/2019,19,12.2,11.7,11.9,0,70,70
T,30.77,*,T190418P00019000,,put,04/18/2019,03/25/2019,19,0.03,0,0.01,0,10,10
T,30.77,*,T190418C00020000,,call,04/18/2019,03/25/2019,20,10.4,10.7,10.9,0,117,117
T,30.77,*,T190418P00020000,,put,04/18/2019,03/25/2019,20,0.02,0,0.01,0,536,536
T,30.77,*,T190418C00021000,,call,04/18/2019,03/25/2019,21,9.8,9.7,9.9,0,1,1
T,30.77,*,T190418P00021000,,put,04/18/2019,03/25/2019,21,0.02,0,0.02,0,190,190
T,30.77,*,T190418C00022000,,call,04/18/2019,03/25/2019,22,8.56,8.7,8.9,0,3,3
T,30.77,*,T190418P00022000,,put,04/18/2019,03/25/2019,22,0.01,0,0.01,0,0,1310
T,30.77,*,T190418C00023000,,call,04/18/2019,03/25/2019,23,7.05,7.75,7.9,0,127,127
T,30.77,*,T190418P00023000,,put,04/18/2019,03/25/2019,23,0.01,0,0.01,0,283,283
T,30.77,*,T190418C00023500,,call,04/18/2019,03/25/2019,23.5,0,7.25,7.4,0,0,0
T,30.77,*,T190418P00023500,,put,04/18/2019,03/25/2019,23.5,0,0,0.02,0,0,0
T,30.77,*,T190418C00024000,,call,04/18/2019,03/25/2019,24,6.45,6.75,6.9,0,50,50
T,30.77,*,T190418P00024000,,put,04/18/2019,03/25/2019,24,0.01,0,0.02,0,1830,1830
T,30.77,*,T190418C00024500,,call,04/18/2019,03/25/2019,24.5,0,6.25,6.4,0,0,0
T,30.77,*,T190418P00024500,,put,04/18/2019,03/25/2019,24.5,0,0,0.02,0,0,0
T,30.77,*,T190418C00025000,,call,04/18/2019,03/25/2019,25,6.15,5.75,5.9,0,128,128
T,30.77,*,T190418P00025000,,put,04/18/2019,03/25/2019,25,0.01,0.01,0.02,32,1649,0
T,30.77,*,T190418C00025500,,call,04/18/2019,03/25/2019,25.5,0,5.25,5.4,0,0,0
T,30.77,*,T190418P00025500,,put,04/18/2019,03/25/2019,25.5,0,0,0.03,0,0,0
T,30.77,*,T190418C00026000,,call,04/18/2019,03/25/2019,26,5.1,4.75,4.9,5,310,305
T,30.77,*,T190418P00026000,,put,04/18/2019,03/25/2019,26,0.01,0.01,0.03,0,5607,5607
T,30.77,*,T190418C00026500,,call,04/18/2019,03/25/2019,26.5,0,4.25,4.4,0,8,8
T,30.77,*,T190418P00026500,,put,04/18/2019,03/25/2019,26.5,0.03,0.02,0.03,6,30,36
T,30.77,*,T190418C00027000,,call,04/18/2019,03/25/2019,27,3.85,3.75,3.9,0,674,674
T,30.77,*,T190418P00027000,,put,04/18/2019,03/25/2019,27,0.04,0.03,0.04,12,6120,6120
T,30.77,*,T190418C00027500,,call,04/18/2019,03/25/2019,27.5,0,3.25,3.4,0,0,0
T,30.77,*,T190418P00027500,,put,04/18/2019,03/25/2019,27.5,0.06,0.04,0.06,1,15,16
T,30.77,*,T190418C00028000,,call,04/18/2019,03/25/2019,28,2.7,2.8,2.85,9,3680,3675
T,30.77,*,T190418P00028000,,put,04/18/2019,03/25/2019,28,0.09,0.07,0.08,27,21076,21084
T,30.77,*,T190418C00028500,,call,04/18/2019,03/25/2019,28.5,2.28,2.32,2.35,88,150,238
T,30.77,*,T190418P00028500,,put,04/18/2019,03/25/2019,28.5,0.11,0.1,0.11,10,571,581
T,30.77,*,T190418C00029000,,call,04/18/2019,03/25/2019,29,1.86,1.83,1.88,28,8548,8549
T,30.77,*,T190418P00029000,,put,04/18/2019,03/25/2019,29,0.17,0.15,0.17,236,18576,18575
T,30.77,*,T190418C00029500,,call,04/18/2019,03/25/2019,29.5,1.66,1.37,1.43,0,86,86
T,30.77,*,T190418P00029500,,put,04/18/2019,03/25/2019,29.5,0.27,0.25,0.27,161,7982,8138
T,30.77,*,T190418C00030000,,call,04/18/2019,03/25/2019,30,0.98,0.95,0.98,334,19221,19193
T,30.77,*,T190418P00030000,,put,04/18/2019,03/25/2019,30,0.4,0.39,0.41,640,27584,27687
T,30.77,*,T190418C00030500,,call,04/18/2019,03/25/2019,30.5,0.6,0.59,0.62,149,2281,2355
T,30.77,*,T190418P00030500,,put,04/18/2019,03/25/2019,30.5,0.61,0.61,0.64,262,2667,2684
T,30.77,*,T190418C00031000,,call,04/18/2019,03/25/2019,31,0.34,0.33,0.34,1681,31937,31973
T,30.77,*,T190418P00031000,,put,04/18/2019,03/25/2019,31,0.94,0.91,0.93,424,8756,8778
T,30.77,*,T190418C00031500,,call,04/18/2019,03/25/2019,31.5,0.17,0.15,0.17,417,3487,3615
T,30.77,*,T190418P00031500,,put,04/18/2019,03/25/2019,31.5,1.22,1.28,1.31,199,475,564
T,30.77,*,T190418C00032000,,call,04/18/2019,03/25/2019,32,0.07,0.06,0.07,933,26199,25884
T,30.77,*,T190418P00032000,,put,04/18/2019,03/25/2019,32,1.74,1.71,1.75,63,6113,6105
T,30.77,*,T190418C00032500,,call,04/18/2019,03/25/2019,32.5,0.03,0.02,0.04,1125,1913,1963
T,30.77,*,T190418P00032500,,put,04/18/2019,03/25/2019,32.5,2.25,2.14,2.27,0,152,152
T,30.77,*,T190418C00033000,,call,04/18/2019,03/25/2019,33,0.02,0.01,0.03,68,15833,15812
T,30.77,*,T190418P00033000,,put,04/18/2019,03/25/2019,33,2.78,2.66,2.71,1,4293,4292
T,30.77,*,T190418C00033500,,call,04/18/2019,03/25/2019,33.5,0,0,0.03,0,0,0
T,30.77,*,T190418P00033500,,put,04/18/2019,03/25/2019,33.5,2.99,3.1,3.25,48,13,61
T,30.77,*,T190418C00034000,,call,04/18/2019,03/25/2019,34,0.01,0,0.01,2,25801,25799
T,30.77,*,T190418P00034000,,put,04/18/2019,03/25/2019,34,3.7,3.65,3.75,12,2561,2559
T,30.77,*,T190418C00034500,,call,04/18/2019,03/25/2019,34.5,0,0,0.03,0,0,0
T,30.77,*,T190418P00034500,,put,04/18/2019,03/25/2019,34.5,0,4.1,4.25,0,0,0
T,30.77,*,T190418C00035000,,call,04/18/2019,03/25/2019,35,0.01,0,0.01,178,14925,14926
T,30.77,*,T190418P00035000,,put,04/18/2019,03/25/2019,35,4.64,4.65,4.75,20,1672,1660
T,30.77,*,T190418C00035500,,call,04/18/2019,03/25/2019,35.5,0,0,0.02,0,0,0
T,30.77,*,T190418P00035500,,put,04/18/2019,03/25/2019,35.5,0,5.1,5.25,0,0,0
T,30.77,*,T190418C00036000,,call,04/18/2019,03/25/2019,36,0.01,0,0.02,2,7658,7658
T,30.77,*,T190418P00036000,,put,04/18/2019,03/25/2019,36,5.76,5.6,5.75,8,6233,6225
T,30.77,*,T190418C00036500,,call,04/18/2019,03/25/2019,36.5,0,0,0.02,0,0,0
